--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
468,Steffen Tigges,de GER,FW,Köln,24,1998,30,17,1596,17.7,6,1,7,6,0,0,1,0,0.34,0.06,0.39,0.34,0.39,Matches,6b8887c2
469,Umut Tohumcu,de GER,MF,Hoffenheim,17,2004,8,2,271,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e547d3cf
470,Tiago Tomás,pt POR,FWMF,Stuttgart,20,2002,27,16,1291,14.3,3,3,6,3,0,0,2,0,0.21,0.21,0.42,0.21,0.42,Matches,b492126a
471,Keke Topp,de GER,FW,Schalke 04,18,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ebb32f3a
472,Almamy Touré,ml MLI,DF,Frankfurt,26,1996,7,5,398,4.4,0,1,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches,c8c60119
473,Lucas Tousart,fr FRA,MF,Hertha BSC,25,1997,33,33,2944,32.7,5,2,7,5,0,0,1,0,0.15,0.06,0.21,0.15,0.21,Matches,71ec39ef
474,Kevin Trapp,de GER,GK,Frankfurt,32,1990,33,33,2970,33.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,ce17b5eb
475,Christopher Trimmel,at AUT,MF,Union Berlin,35,1987,25,20,1811,20.1,0,6,6,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,Matches,056d2d95
476,Tuta,br BRA,DF,Frankfurt,23,1999,31,30,2718,30.2,2,1,3,2,0,0,8,0,0.07,0.03,0.10,0.07,0.10,Matches,35d64857
477,Sven Ulreich,de GER,GK,Bayern Munich,33,1988,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7d3e7da6
478,Lauren Ulrich,de GER,MF,Stuttgart,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cd61c7af
479,Dayot Upamecano,fr FRA,DF,Bayern Munich,23,1998,29,27,2348,26.1,0,1,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,Matches,d248cd8f
480,Filip Uremović,hr CRO,DF,Hertha BSC,25,1997,22,21,1726,19.2,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches,af842091
481,Jere Uronen,fi FIN,DF,Schalke 04,28,1994,11,9,676,7.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d75f3980
482,Mark Uth,de GER,FWMF,Köln,30,1991,3,0,46,0.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a3ddb1b9
483,Josha Vagnoman,de GER,MFDF,Stuttgart,21,2000,23,16,1479,16.4,2,2,4,2,0,0,3,1,0.12,0.12,0.24,0.12,0.24,Matches,fb377d11
484,Ruben Vargas,ch SUI,MF,Augsburg,23,1998,23,13,1130,12.6,3,4,7,3,0,0,4,0,0.24,0.32,0.56,0.24,0.56,Matches,6ecbddf6
485,Renato Veiga,pt POR,DF,Augsburg,19,2003,13,7,639,7.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,fc8fcbd1
486,Miloš Veljković,rs SRB,DF,Werder Bremen,26,1995,29,25,2266,25.2,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,Matches,a5ae8f8e
487,Micky van de Ven,nl NED,DF,Wolfsburg,21,2001,33,33,2970,33.0,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches,8fe2a392
488,Gabriel Vidovic,hr CRO,MF,Bayern Munich,18,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0.00,4.74,4.74,0.00,4.74,Matches,5360a956
489,Kevin Vogt,de GER,DF,Hoffenheim,30,1991,22,22,1775,19.7,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,1d8e9add
490,Aster Vranckx,be BEL,MF,Wolfsburg,19,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f86cd5df
491,Robert Wagner,de GER,MF,Freiburg,19,2003,4,0,38,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e3d3fbeb
492,Luca Waldschmidt,de GER,FWMF,Wolfsburg,26,1996,18,4,523,5.8,4,0,4,3,1,1,0,0,0.69,0.00,0.69,0.52,0.52,Matches,e5a35ae9
493,Paul Wanner,at AUT,MF,Bayern Munich,16,2005,2,0,25,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cb64672e
494,Julian Weigl,de GER,MF,Gladbach,26,1995,23,21,1894,21.0,1,0,1,0,1,1,6,0,0.05,0.00,0.05,0.00,0.00,Matches,346d51d9
495,Nelson Weiper,de GER,FW,Mainz 05,17,2005,9,0,99,1.1,2,0,2,2,0,0,0,0,1.82,0.00,1.82,1.82,1.82,Matches,231c67ff
496,Mitchell Weiser,de GER,MF,Werder Bremen,28,1994,30,29,2516,28.0,2,9,11,2,0,0,7,0,0.07,0.32,0.39,0.07,0.39,Matches,30c220c3
497,Noah Weißhaupt,de GER,MF,Freiburg,20,2001,18,3,427,4.7,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches,dd676a97
498,Marcel Wenig,de GER,MF,Frankfurt,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1c86aa16
499,Timo Werner,de GER,FWMF,RB Leipzig,26,1996,27,23,1937,21.5,9,3,12,9,0,0,2,0,0.42,0.14,0.56,0.42,0.56,Matches,49fe9070
500,Silvan Widmer,ch SUI,MFDF,Mainz 05,29,1993,26,19,1688,18.8,2,2,4,2,0,0,0,0,0.11,0.11,0.21,0.11,0.21,Matches,f68b64fc
501,Patrick Wimmer,at AUT,MFFW,Wolfsburg,21,2001,26,23,1648,18.3,4,8,12,4,0,0,7,0,0.22,0.44,0.66,0.22,0.66,Matches,cb11b429
502,Jonas Wind,dk DEN,FW,Wolfsburg,23,1999,24,15,1291,14.3,6,0,6,6,0,1,1,0,0.42,0.00,0.42,0.42,0.42,Matches,2077ae86
503,Frederik Winther,dk DEN,DF,Augsburg,21,2001,1,1,90,1.0,0,1,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,Matches,a1257b5e
504,Florian Wirtz,de GER,FWMF,Leverkusen,19,2003,17,11,1090,12.1,1,6,7,1,0,0,4,0,0.08,0.50,0.58,0.08,0.58,Matches,e7fcf289
505,Hannes Wolf,at AUT,MF,Gladbach,23,1999,18,4,449,5.0,1,1,2,1,0,0,0,0,0.20,0.20,0.40,0.20,0.40,Matches,be42a291
506,Marius Wolf,de GER,DF,Dortmund,27,1995,25,17,1570,17.4,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,Matches,fa661778
507,Jeong Woo-yeong,kr KOR,MFFW,Freiburg,22,1999,26,4,653,7.3,1,1,2,1,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches,6190474d
508,Kelvin Yeboah,it ITA,FW,Augsburg,22,2000,13,3,353,3.9,1,1,2,1,0,0,0,0,0.25,0.25,0.51,0.25,0.51,Matches,ea0893d6
509,Maya Yoshida,jp JPN,DF,Schalke 04,33,1988,29,28,2553,28.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,caffaf5a
510,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,23,1999,17,14,1271,14.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,a4effc55
511,Rodrigo Zalazar,uy URU,MFFW,Schalke 04,22,1999,22,15,1321,14.7,1,6,7,1,0,0,4,0,0.07,0.41,0.48,0.07,0.48,Matches,fc3697dd
512,Aaron Zehnter,de GER,MF,Augsburg,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,65bf7e2b
513,Robin Zentner,de GER,GK,Mainz 05,27,1994,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5c4bf6ba
514,Michael Zetterer,de GER,GK,Werder Bremen,27,1995,2,1,152,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9b688ae1
515,Simon Zoller,de GER,FWMF,Bochum,31,1991,27,19,1457,16.2,3,2,5,3,0,0,5,0,0.19,0.12,0.31,0.19,0.31,Matches,29f7cfd9


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool&__hstc=218152582.567a4ab33d0ced63d9b02a7b2e3db88d.1785175691970.1785175691970.1785202598686.2&__hssc=218152582.14.1785202598686&__hsfp=7f0056ceafeccf86c9bc704d1c58e61a">FBref.com</a>: <a href="https://fbref.com/en/comps/20/2022-2023/stats/2022-2023-Bundesliga-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_standard">View Original Table</a><br>Generated 7/28/2026.
