--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
312,Kevin Müller,de GER,GK,Heidenheim,32,1991,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f256f213
313,Marcus Müller,de GER,FW,Mainz 05,20,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3c151571
314,Thomas Müller,de GER,MF,Bayern Munich,33,1989,31,20,1654,18.4,5,9,14,5,0,0,0,0,0.27,0.49,0.76,0.27,0.76,Matches,3c6089ab
315,Jamal Musiala,de GER,MF,Bayern Munich,20,2003,24,20,1755,19.5,10,5,15,10,0,0,2,0,0.51,0.26,0.77,0.51,0.77,Matches,2c0558b8
316,Florent Muslija,xk KVX,FWMF,Freiburg,25,1998,10,0,105,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ae961785
317,Phillipp Mwene,at AUT,MFDF,Mainz 05,29,1994,23,23,1996,22.2,1,2,3,1,0,0,4,1,0.05,0.09,0.14,0.05,0.14,Matches,2ff76adc
318,Joakim Mæhle,dk DEN,DFMF,Wolfsburg,26,1997,30,27,2452,27.2,2,3,5,2,0,0,5,0,0.07,0.11,0.18,0.07,0.18,Matches,c459a650
319,Nathan N'Goumou,cm CMR,MFFW,Gladbach,23,2000,32,14,1385,15.4,5,2,7,5,0,0,1,0,0.32,0.13,0.45,0.32,0.45,Matches,e110ea4b
320,Stanley N'Soki,fr FRA,DFMF,Hoffenheim,24,1999,11,7,631,7.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,61590953
321,Luca Netz,de GER,MFDF,Gladbach,20,2003,30,25,2225,24.7,0,4,4,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,e79269bd
322,Manuel Neuer,de GER,GK,Bayern Munich,37,1986,23,23,2053,22.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8778c910
323,Florian Neuhaus,de GER,MF,Gladbach,26,1997,25,15,1224,13.6,4,2,6,3,1,1,4,0,0.29,0.15,0.44,0.22,0.37,Matches,36a59ba4
324,Jessic Ngankam,de GER,MFFW,Mainz 05,23,2000,7,2,184,2.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,bc249af8
325,Jessic Ngankam,de GER,FW,Frankfurt,23,2000,15,2,280,3.1,0,0,0,0,0,1,2,0,0.00,0.00,0.00,0.00,0.00,Matches,bc249af8
326,Moritz Nicolas,de GER,GK,Gladbach,25,1997,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,226ddf9d
327,Justin Njinmah,de GER,FW,Werder Bremen,22,2000,24,10,1016,11.3,6,2,8,6,0,0,1,0,0.53,0.18,0.71,0.53,0.71,Matches,a45241d5
328,Niels Nkounkou,fr FRA,MFDF,Frankfurt,22,2000,29,13,1309,14.5,3,2,5,3,0,0,5,1,0.21,0.14,0.34,0.21,0.34,Matches,f5b281e7
329,Felix Nmecha,de GER,MF,Dortmund,22,2000,20,10,1021,11.3,1,2,3,1,0,0,3,0,0.09,0.18,0.26,0.09,0.26,Matches,091c86e2
330,Lukas Nmecha,de GER,FW,Wolfsburg,24,1998,3,0,42,0.5,1,0,1,1,0,0,0,0,2.14,0.00,2.14,2.14,2.14,Matches,0cc5f4a5
331,Jonathan Norbye,no NOR,DF,RB Leipzig,16,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ef97654b
332,Alexander Nübel,de GER,GK,Stuttgart,26,1996,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,afb0c500
333,Kasim Nuhu,gh GHA,DF,Hoffenheim,28,1995,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,93a50d2c
334,Fabian Nürnberger,bg BUL,MF,Darmstadt 98,24,1999,21,17,1513,16.8,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,178018f9
335,Tim Oermann,de GER,DF,Bochum,19,2003,16,8,714,7.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,57ec75bf
336,Masaya Okugawa,jp JPN,FWMF,Augsburg,27,1996,2,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,63b9cc6d
337,Finn Ole Becker,de GER,MF,Hoffenheim,23,2000,22,5,606,6.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dd2e62da
338,Mathias Olesen,lu LUX,MF,Köln,22,2001,6,0,112,1.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,86adbcc7
339,Dani Olmo,es ESP,MF,RB Leipzig,25,1998,21,17,1449,16.1,4,5,9,4,0,0,0,0,0.25,0.31,0.56,0.25,0.56,Matches,ae44e8e2
340,Jonas Omlin,ch SUI,GK,Gladbach,29,1994,7,7,630,7.0,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,c631f952
341,Karim Onisiwo,at AUT,FWMF,Mainz 05,31,1992,24,17,1493,16.6,1,3,4,1,0,0,1,0,0.06,0.18,0.24,0.06,0.24,Matches,f26834c7
342,Loïs Openda,be BEL,FW,RB Leipzig,23,2000,34,33,2697,30.0,24,7,31,22,2,3,4,0,0.80,0.23,1.03,0.73,0.97,Matches,8652a85c
343,Leon Opitz,de GER,MF,Werder Bremen,18,2005,3,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,319fa018
344,Willi Orban,hu HUN,DF,RB Leipzig,30,1992,19,18,1582,17.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,20030c06
345,Ivan Ordets,ua UKR,DF,Bochum,31,1992,24,21,1880,20.9,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,86c75897
346,Patrick Osterhage,de GER,MF,Bochum,23,2000,24,21,1861,20.7,2,1,3,2,0,0,5,0,0.10,0.05,0.15,0.10,0.15,Matches,9662c9ec
347,Salih Özcan,tr TUR,MF,Dortmund,25,1998,23,13,1184,13.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,15413fa5
348,Willian Pacho,ec ECU,DF,Frankfurt,21,2001,33,33,2970,33.0,0,3,3,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches,ecbe2839
349,Gonçalo Paciência,pt POR,FW,Bochum,28,1994,19,6,650,7.2,3,1,4,3,0,0,3,0,0.42,0.14,0.55,0.42,0.55,Matches,962e54cb
350,Exequiel Palacios,ar ARG,MF,Leverkusen,24,1998,24,21,1831,20.3,4,4,8,2,2,2,6,0,0.20,0.20,0.39,0.10,0.29,Matches,e82adcab
351,Miloš Pantović,rs SRB,FWMF,Union Berlin,27,1996,1,0,15,0.2,1,0,1,1,0,0,0,0,6.00,0.00,6.00,6.00,6.00,Matches,5dc15574
352,Antonios Papadopoulos,de GER,DF,Dortmund,23,1999,2,1,117,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,13d23b29
353,Merveille Papela,de GER,MF,Mainz 05,22,2001,11,3,257,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b4b08774
354,Leart Paqarada,xk KVX,DF,Köln,28,1994,17,11,1075,11.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,82bfc14d
355,Kevin Paredes,us USA,MFDF,Wolfsburg,20,2003,28,15,1432,15.9,3,0,3,3,0,0,4,0,0.19,0.00,0.19,0.19,0.19,Matches,5c50fdbc
356,Felix Passlack,de GER,DFMF,Bochum,25,1998,15,13,960,10.7,2,2,4,2,0,0,2,1,0.19,0.19,0.37,0.19,0.37,Matches,5c899683
357,Jiří Pavlenka,cz CZE,GK,Werder Bremen,31,1992,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0a1cb833
358,Aleksandar Pavlovic,de GER,MF,Bayern Munich,19,2004,19,14,1227,13.6,2,2,4,2,0,0,6,0,0.15,0.15,0.29,0.15,0.29,Matches,2658c82f
359,Mads Pedersen,dk DEN,DFMF,Augsburg,26,1996,27,19,1786,19.8,1,1,2,1,0,0,5,1,0.05,0.05,0.10,0.05,0.10,Matches,582a5247
360,Jordan Pefok,us USA,FW,Gladbach,27,1996,25,18,1420,15.8,5,3,8,5,0,0,2,0,0.32,0.19,0.51,0.32,0.51,Matches,b684a484
361,Jordan Pefok,us USA,FW,Union Berlin,27,1996,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b684a484
362,Dženan Pejčinović,de GER,FW,Wolfsburg,18,2005,4,0,37,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,80f252f6
363,Daniel Peretz,il ISR,GK,Bayern Munich,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3f29b3ba
364,Matteo Perez Vinlöf,se SWE,DF,Bayern Munich,17,2005,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7c762839
365,Pavao Pervan,at AUT,GK,Wolfsburg,35,1987,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c89e8aae
366,Jens Petter Hauge,no NOR,DFFW,Frankfurt,23,1999,10,0,147,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,12c35abe
367,Luca Pfeiffer,de GER,FWMF,Darmstadt 98,26,1996,24,20,1619,18.0,1,4,5,1,0,0,3,0,0.06,0.22,0.28,0.06,0.28,Matches,83e1f40e
368,Patric Pfeiffer,gh GHA,DF,Augsburg,23,1999,11,4,511,5.7,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,d07d0aeb
369,Maximilian Philipp,de GER,FW,Freiburg,29,1994,17,1,323,3.6,1,0,1,1,0,0,2,0,0.28,0.00,0.28,0.28,0.28,Matches,061e8e23
370,Florian Pick,de GER,MF,Heidenheim,27,1995,22,1,327,3.6,0,1,1,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,Matches,00e36323
371,Amos Pieper,de GER,DF,Werder Bremen,25,1998,7,7,590,6.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,526ea7cc
372,Marvin Pieringer,de GER,FWMF,Heidenheim,23,1999,31,18,1513,16.8,3,3,6,3,0,0,5,0,0.18,0.18,0.36,0.18,0.36,Matches,11407d95
373,Alassane Pléa,fr FRA,FWMF,Gladbach,30,1993,27,24,1913,21.3,7,4,11,6,1,1,1,0,0.33,0.19,0.52,0.28,0.47,Matches,bc6bd723
374,Ole Pohlmann,de GER,FWMF,Dortmund,22,2001,2,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,822b83e8
375,Sebastian Polter,de GER,FW,Darmstadt 98,32,1991,9,4,446,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,3745e8bd
376,Yussuf Poulsen,dk DEN,FW,RB Leipzig,29,1994,28,12,1217,13.5,5,2,7,5,0,0,0,0,0.37,0.15,0.52,0.37,0.52,Matches,d2416c2e
377,Grischa Prömel,de GER,MF,Hoffenheim,28,1995,28,27,2139,23.8,4,5,9,4,0,0,10,1,0.17,0.21,0.38,0.17,0.38,Matches,924f9191
378,Gustavo Puerta,co COL,MF,Leverkusen,20,2003,7,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2c08cab0
379,Luca Raimund,de GER,MF,Stuttgart,18,2005,3,0,30,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,df1665d7
380,Grant Ranos,am ARM,FW,Gladbach,20,2003,9,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0ee6ea6a
381,Nicolai Rapp,de GER,DF,Werder Bremen,26,1996,2,1,76,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c8b3a472
382,David Raum,de GER,DF,RB Leipzig,25,1998,31,31,2739,30.4,2,8,10,2,0,0,6,0,0.07,0.26,0.33,0.07,0.33,Matches,7d450ed3
383,Rocco Reitz,de GER,MF,Gladbach,21,2002,34,24,2136,23.7,6,3,9,6,0,0,2,0,0.25,0.13,0.38,0.25,0.38,Matches,cc971106
384,Marco Reus,de GER,MF,Dortmund,34,1989,26,18,1601,17.8,6,8,14,6,0,0,2,0,0.34,0.45,0.79,0.34,0.79,Matches,36a3ff67
385,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,25,1997,25,24,1985,22.1,2,0,2,1,1,1,4,0,0.09,0.00,0.09,0.05,0.05,Matches,1ae836b1
386,Gio Reyna,us USA,MF,Dortmund,20,2002,11,1,280,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7fa4e703
387,Marco Richter,de GER,MF,Mainz 05,25,1997,20,7,717,8.0,1,0,1,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,f972644c
388,Clemens Riedel,de GER,DFMF,Darmstadt 98,20,2003,14,9,755,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,77cfae67
389,Manuel Riemann,de GER,GK,Bochum,34,1988,33,33,2970,33.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,9f941969
390,Sebastian Rode,de GER,MF,Frankfurt,32,1990,8,1,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e12b0b5b
391,Rogério,br BRA,DFMF,Wolfsburg,25,1998,13,10,906,10.1,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,10e7f486
392,Merlin Röhl,de GER,MFFW,Freiburg,21,2002,24,17,1477,16.4,2,4,6,2,0,0,3,1,0.12,0.24,0.37,0.12,0.37,Matches,1f2c7b55
393,Frank Ronstadt,de GER,DFMF,Darmstadt 98,26,1997,4,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,51d29173
394,Anthony Rouault,fr FRA,DF,Stuttgart,22,2001,22,11,1010,11.2,0,2,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches,9b545925
395,Jérôme Roussillon,gp GLP,DFMF,Union Berlin,30,1993,23,8,752,8.4,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,13203c45
396,Fabian Rüdlin,de GER,MF,Freiburg,26,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,96cfb5e2
397,Julian Ryerson,no NOR,DF,Dortmund,25,1997,21,20,1767,19.6,4,1,5,4,0,0,3,0,0.20,0.05,0.25,0.20,0.25,Matches,009a4f60
398,Frederik Rønnow,dk DEN,GK,Union Berlin,30,1992,33,33,2970,33.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,a70b8345
399,Marcel Sabitzer,at AUT,MF,Dortmund,29,1994,25,23,1961,21.8,4,3,7,3,1,1,3,1,0.18,0.14,0.32,0.14,0.28,Matches,e280527c
400,Roland Sallai,hu HUN,MFFW,Freiburg,26,1997,27,22,1840,20.4,3,2,5,3,0,1,6,0,0.15,0.10,0.24,0.15,0.24,Matches,bf075f6b
401,Diadie Samassékou,ml MLI,MF,Hoffenheim,27,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,08593525
402,Jadon Sancho,eng ENG,MFFW,Dortmund,23,2000,14,11,947,10.5,2,2,4,2,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches,dbf053da
403,Leroy Sané,de GER,MF,Bayern Munich,27,1996,27,25,2137,23.7,8,11,19,8,0,0,4,0,0.34,0.46,0.80,0.34,0.80,Matches,2b114be3
404,Amin Sarr,se SWE,MFFW,Wolfsburg,22,2001,14,2,386,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d5326924
405,Bouna Sarr,sn SEN,DF,Bayern Munich,31,1992,2,1,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a4b9094
406,Joe Scally,us USA,DFMF,Gladbach,20,2002,31,25,2236,24.8,1,4,5,1,0,0,4,0,0.04,0.16,0.20,0.04,0.20,Matches,236f02cd
407,András Schäfer,hu HUN,MF,Union Berlin,24,1999,20,14,1214,13.5,1,2,3,1,0,0,1,1,0.07,0.15,0.22,0.07,0.22,Matches,049751d7
408,Patrik Schick,cz CZE,FW,Leverkusen,27,1996,20,12,1063,11.8,7,0,7,6,1,1,1,0,0.59,0.00,0.59,0.51,0.51,Matches,5d4f7d61
409,Stefan Schimmer,de GER,FW,Heidenheim,29,1994,16,0,153,1.7,0,1,1,0,0,0,0,0,0.00,0.59,0.59,0.00,0.59,Matches,395bbb60
410,Xaver Schlager,at AUT,MF,RB Leipzig,25,1997,29,29,2477,27.5,0,5,5,0,0,0,7,0,0.00,0.18,0.18,0.00,0.18,Matches,8f056768
411,Keven Schlotterbeck,de GER,DF,Bochum,26,1997,27,24,2185,24.3,5,1,6,5,0,0,9,0,0.21,0.04,0.25,0.21,0.25,Matches,f6bdc830
412,Nico Schlotterbeck,de GER,DF,Dortmund,23,1999,33,32,2859,31.8,2,1,3,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,Matches,34e12499
413,Romano Schmid,at AUT,MFFW,Werder Bremen,23,2000,33,30,2601,28.9,4,6,10,4,0,0,5,0,0.14,0.21,0.35,0.14,0.35,Matches,220ace7e
414,Kenneth Schmidt,de GER,DF,Freiburg,21,2002,5,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d31f1cb
415,Benno Schmitz,de GER,DF,Köln,28,1994,22,13,1155,12.8,0,1,1,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches,ad00b1a8
416,Fabian Schnellhardt,de GER,MF,Darmstadt 98,29,1994,10,2,235,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8575037f
417,Jan Schöppner,de GER,MF,Heidenheim,24,1999,26,23,1998,22.2,2,2,4,2,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches,932bfcac
418,Marcel Schuhen,de GER,GK,Darmstadt 98,30,1993,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5fa2e0cf
419,Marvin Schwäbe,de GER,GK,Köln,28,1995,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,87436846
420,Alexander Schwolow,de GER,GK,Union Berlin,31,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0d55d942
421,Nicolas Seiwald,at AUT,MF,RB Leipzig,22,2001,21,6,718,8.0,0,2,2,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches,28c6e925
422,Davie Selke,de GER,FW,Köln,28,1995,19,16,1265,14.1,6,0,6,6,0,0,3,0,0.43,0.00,0.43,0.43,0.43,Matches,1238a3f9
423,Benjamin Šeško,si SVN,FW,RB Leipzig,20,2003,31,17,1526,17.0,14,2,16,14,0,0,0,0,0.83,0.12,0.94,0.83,0.94,Matches,3260690c
424,Kevin Sessa,de GER,MF,Heidenheim,23,2000,30,7,1011,11.2,3,0,3,3,0,0,1,0,0.27,0.00,0.27,0.27,0.27,Matches,fd82af8c
425,Aaron Seydel,de GER,FW,Darmstadt 98,27,1996,16,5,619,6.9,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,85b6462d
426,Tim Siersleben,de GER,DF,Heidenheim,23,2000,14,10,910,10.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f761c901
427,Kiliann Sildillia,fr FRA,DF,Freiburg,21,2002,27,20,1806,20.1,0,1,1,0,0,0,2,1,0.00,0.05,0.05,0.00,0.05,Matches,313254a3
428,Mohamed Simakan,fr FRA,DF,RB Leipzig,23,2000,32,23,2138,23.8,2,3,5,2,0,0,8,0,0.08,0.13,0.21,0.08,0.21,Matches,fcb27134
429,Xavi Simons,nl NED,MF,RB Leipzig,20,2003,32,32,2653,29.5,8,11,19,7,1,2,11,1,0.27,0.37,0.64,0.24,0.61,Matches,da4d670f
430,Tim Skarke,de GER,FWMF,Darmstadt 98,26,1996,30,29,2404,26.7,8,0,8,8,0,0,7,0,0.30,0.00,0.30,0.30,0.30,Matches,65857fdf
431,Ellyes Skhiri,tn TUN,MF,Frankfurt,28,1995,27,24,2168,24.1,2,2,4,2,0,0,1,0,0.08,0.08,0.17,0.08,0.17,Matches,c2211709
432,Robert Skov,dk DEN,MF,Hoffenheim,27,1996,25,14,1260,14.0,3,4,7,3,0,0,2,0,0.21,0.29,0.50,0.21,0.50,Matches,ff98492b
433,Hrvoje Smolčić,hr CRO,DF,Frankfurt,22,2000,11,3,347,3.9,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,c967f6b8
434,Danilo Soares,br BRA,MF,Bochum,31,1991,5,3,351,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c05f2f8c
435,Borna Sosa,hr CRO,DFMF,Stuttgart,25,1998,2,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,af0d79a9
436,Anton Stach,de GER,MF,Hoffenheim,24,1998,31,26,2321,25.8,2,3,5,2,0,0,4,0,0.08,0.12,0.19,0.08,0.19,Matches,0f59a7bf
437,Anton Stach,de GER,MF,Mainz 05,24,1998,2,2,170,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0f59a7bf
438,Jens Stage,dk DEN,MF,Werder Bremen,26,1996,30,26,2327,25.9,3,1,4,3,0,0,5,1,0.12,0.04,0.15,0.12,0.15,Matches,1fffae99
439,Josip Stanišić,hr CRO,DFMF,Leverkusen,23,2000,20,13,1261,14.0,3,1,4,3,0,0,3,0,0.21,0.07,0.29,0.21,0.29,Matches,7ed08d5c
440,Niklas Stark,de GER,DF,Werder Bremen,28,1995,17,12,1088,12.1,2,0,2,2,0,0,4,0,0.17,0.00,0.17,0.17,0.17,Matches,aad48be9
441,Pascal Stenzel,de GER,DF,Stuttgart,27,1996,23,14,1064,11.8,0,5,5,0,0,0,3,1,0.00,0.42,0.42,0.00,0.42,Matches,99f7e9aa
442,Leonidas Stergiou,ch SUI,DF,Stuttgart,21,2002,15,6,594,6.6,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches,08391d76
443,Angelo Stiller,de GER,MF,Hoffenheim,22,2001,1,1,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3b1ed320
444,Angelo Stiller,de GER,MF,Stuttgart,22,2001,31,30,2694,29.9,1,5,6,1,0,0,5,0,0.03,0.17,0.20,0.03,0.20,Matches,3b1ed320
445,Kevin Stöger,at AUT,MF,Bochum,29,1993,32,32,2668,29.6,7,10,17,3,4,4,8,0,0.24,0.34,0.57,0.10,0.44,Matches,e5649a78
446,Filip Stojilković,ch SUI,FW,Darmstadt 98,23,2000,6,0,154,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0cbe584d
447,Niklas Süle,de GER,DF,Dortmund,27,1995,23,14,1514,16.8,1,0,1,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matches,e33c06cf
448,Mattias Svanberg,se SWE,MF,Wolfsburg,24,1999,25,20,1715,19.1,1,3,4,1,0,0,8,0,0.05,0.16,0.21,0.05,0.21,Matches,92d83c27
449,Attila Szalai,hu HUN,DF,Hoffenheim,25,1998,4,4,288,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,50ff205b
450,Attila Szalai,hu HUN,DFMF,Freiburg,25,1998,3,0,103,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,50ff205b
451,Jonathan Tah,de GER,DF,Leverkusen,27,1996,31,30,2631,29.2,4,1,5,4,0,0,6,0,0.14,0.03,0.17,0.14,0.17,Matches,bd142efb
452,Edmond Tapsoba,bf BFA,DF,Leverkusen,24,1999,28,23,2087,23.2,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,a73c8f95
453,Mathys Tel,fr FRA,MFFW,Bayern Munich,18,2005,30,6,1050,11.7,7,5,12,7,0,0,2,0,0.60,0.43,1.03,0.60,1.03,Matches,829aa60c
454,Nathan Tella,ng NGA,MF,Leverkusen,24,1999,24,8,819,9.1,5,2,7,5,0,0,2,0,0.55,0.22,0.77,0.55,0.77,Matches,f1e94cd6
455,Norman Theuerkauf,de GER,MFDF,Heidenheim,36,1987,25,14,1259,14.0,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,0cbf4c54
456,Jan Thielmann,de GER,FWMF,Köln,21,2002,22,20,1579,17.5,1,0,1,1,0,0,4,1,0.06,0.00,0.06,0.06,0.06,Matches,fd53759d
457,Denis Thomalla,de GER,MF,Heidenheim,30,1992,21,3,446,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b9ac6e0e
458,Phillip Tietz,de GER,FW,Augsburg,26,1997,34,31,2382,26.5,8,4,12,8,0,0,1,0,0.30,0.15,0.45,0.30,0.45,Matches,3397e7b5
459,Steffen Tigges,de GER,FW,Köln,25,1998,25,6,727,8.1,3,0,3,3,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,6b8887c2
460,Umut Tohumcu,de GER,MF,Hoffenheim,18,2004,20,12,1011,11.2,0,2,2,0,0,0,5,0,0.00,0.18,0.18,0.00,0.18,Matches,e547d3cf
461,Tiago Tomás,pt POR,FWMF,Wolfsburg,21,2002,26,11,1032,11.5,1,1,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,Matches,b492126a
462,Fabio Torsiello,it ITA,FW,Darmstadt 98,18,2005,10,1,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9b5d89b3
463,Lucas Tousart,fr FRA,MF,Union Berlin,26,1997,23,18,1572,17.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,71ec39ef
464,Omar Traoré,de GER,DF,Heidenheim,25,1998,31,29,2472,27.5,0,2,2,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches,f44e8a73
465,Kevin Trapp,de GER,GK,Frankfurt,33,1990,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ce17b5eb
466,Christopher Trimmel,at AUT,MFDF,Union Berlin,36,1987,26,19,1646,18.3,0,2,2,0,0,0,2,1,0.00,0.11,0.11,0.00,0.11,Matches,056d2d95
467,Tuta,br BRA,DFMF,Frankfurt,24,1999,30,30,2600,28.9,1,2,3,1,0,0,3,2,0.03,0.07,0.10,0.03,0.10,Matches,35d64857
468,Lukas Ullrich,de GER,DF,Gladbach,19,2004,4,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d646c218
