--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
472,Jota Silva,pt POR,MF,Nottingham,24,1999,31,5,854,9.5,3,1,4,3,0,0,5,0,0.32,0.11,0.42,0.32,0.42,Matches,4d77e622
473,Eric da Silva Moreira,de GER,DF,Nottingham,18,2006,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0a4f579a
474,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,18,2005,2,1,96,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,383b10fd
475,Luis Sinisterra,co COL,MF,Bournemouth,25,1999,12,1,236,2.6,1,1,2,1,0,0,0,0,0.38,0.38,0.76,0.38,0.76,Matches,8e16dd48
476,Oliver Skipp,eng ENG,MF,Leicester City,23,2000,24,10,1129,12.5,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,6250083a
477,William Smallbone,ie IRL,MF,Southampton,24,2000,18,6,690,7.7,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,5e105217
478,Adam Smith,eng ENG,DF,Bournemouth,33,1991,25,19,1590,17.7,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,20b104bc
479,Emile Smith Rowe,eng ENG,MF,Fulham,24,2000,34,25,2043,22.7,6,3,9,6,0,0,3,0,0.26,0.13,0.40,0.26,0.40,Matches,17695062
480,Dominic Solanke,eng ENG,FW,Tottenham,26,1997,27,25,2201,24.5,9,3,12,8,1,1,0,0,0.37,0.12,0.49,0.33,0.45,Matches,e77dc3b2
481,Carlos Soler,es ESP,MF,West Ham,27,1997,31,14,1409,15.7,1,1,2,1,0,0,6,0,0.06,0.06,0.13,0.06,0.13,Matches,fed17f5a
482,Julio Soler,ar ARG,DF,Bournemouth,19,2005,3,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,98c8559a
483,Ramón Sosa,py PAR,MF,Nottingham,24,1999,19,1,295,3.3,1,0,1,1,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches,2d3417a1
484,Tomáš Souček,cz CZE,MF,West Ham,29,1995,35,30,2567,28.5,9,1,10,9,0,0,8,0,0.32,0.04,0.35,0.32,0.35,Matches,6613c819
485,Boubakary Soumaré,fr FRA,MF,Leicester City,25,1999,31,25,2171,24.1,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,ae59b359
486,Djed Spence,eng ENG,DF,Tottenham,23,2000,25,19,1792,19.9,1,2,3,1,0,0,4,1,0.05,0.10,0.15,0.05,0.15,Matches,9bc9a519
487,Jay Stansfield,eng ENG,FWMF,Fulham,21,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2626673
488,Jason Steele,eng ENG,GK,Brighton,33,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,28300a16
489,Jack Stephens,eng ENG,DF,Southampton,30,1994,19,17,1389,15.4,1,0,1,1,0,0,2,2,0.06,0.00,0.06,0.06,0.06,Matches,6adbc307
490,Raheem Sterling,eng ENG,FWMF,Arsenal,29,1994,17,7,499,5.5,0,2,2,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,Matches,b400bde0
491,Ross Stewart,sct SCO,FW,Southampton,28,1996,12,4,389,4.3,1,0,1,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches,18986367
492,Jakub Stolarczyk,pl POL,GK,Leicester City,23,2000,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a4a76b3d
493,John Stones,eng ENG,DF,Manchester City,30,1994,11,6,548,6.1,2,0,2,2,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches,5eecec3d
494,Jørgen Strand Larsen,no NOR,FW,Wolves,24,2000,35,30,2587,28.7,14,4,18,14,0,0,4,0,0.49,0.14,0.63,0.49,0.63,Matches,f553b2b3
495,Yukinari Sugawara,jp JPN,MFDF,Southampton,24,2000,30,16,1557,17.3,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches,580bcd18
496,Kamaldeen Sulemana,gh GHA,FWMF,Southampton,22,2002,26,17,1402,15.6,1,1,2,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,Matches,a62f8bf1
497,Crysencio Summerville,nl NED,MFFW,West Ham,22,2001,19,7,786,8.7,1,1,2,1,0,0,2,0,0.11,0.11,0.23,0.11,0.23,Matches,df04eb4b
498,Sammie Szmodics,ie IRL,MF,Ipswich Town,28,1995,20,13,992,11.0,4,0,4,4,0,0,2,0,0.36,0.00,0.36,0.36,0.36,Matches,39944392
499,Dominik Szoboszlai,hu HUN,MF,Liverpool,23,2000,36,29,2491,27.7,6,6,12,6,0,0,6,0,0.22,0.22,0.43,0.22,0.43,Matches,934e1968
500,Matt Targett,eng ENG,DFMF,Newcastle,28,1995,2,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e514ab62
501,James Tarkowski,eng ENG,DF,Everton,31,1992,33,33,2922,32.5,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,15ea812b
502,Marcus Tavernier,eng ENG,MF,Bournemouth,25,1999,29,20,1939,21.5,3,5,8,3,0,0,6,0,0.14,0.23,0.37,0.14,0.37,Matches,5c0da4a4
503,Charlie Taylor,eng ENG,DF,Southampton,30,1993,8,3,356,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cc2d7ad5
504,Jack Taylor,ie IRL,MF,Ipswich Town,26,1998,32,4,860,9.6,1,0,1,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches,48eed8d5
505,Mathys Tel,fr FRA,FW,Tottenham,19,2005,13,11,911,10.1,2,1,3,1,1,1,2,0,0.20,0.10,0.30,0.10,0.20,Matches,829aa60c
506,Kenny Tete,nl NED,DF,Fulham,28,1995,22,21,1774,19.7,0,2,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,Matches,77d7c96f
507,Igor Thiago,br BRA,FW,Brentford,23,2001,8,1,175,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc45ac24
508,Luke Thomas,eng ENG,DF,Leicester City,23,2001,14,13,1110,12.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,fc027d02
509,Youri Tielemans,be BEL,MF,Aston Villa,27,1997,36,35,3026,33.6,3,7,10,3,0,1,4,0,0.09,0.21,0.30,0.09,0.30,Matches,56f7a928
510,Kieran Tierney,sct SCO,DF,Arsenal,27,1997,13,2,259,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,fce2302c
511,Jurriën Timber,nl NED,DF,Arsenal,23,2001,30,27,2417,26.9,1,3,4,1,0,0,7,0,0.04,0.11,0.15,0.04,0.15,Matches,41034650
512,Jean-Clair Todibo,fr FRA,DF,West Ham,24,1999,27,20,1825,20.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,88f130ed
513,Harry Toffolo,eng ENG,DF,Nottingham,28,1995,4,1,137,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a105d46a
514,Takehiro Tomiyasu,jp JPN,DF,Arsenal,25,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b3af9be1
515,Sandro Tonali,it ITA,MF,Newcastle,24,2000,36,28,2630,29.2,4,2,6,4,0,0,5,0,0.14,0.07,0.21,0.14,0.21,Matches,0db169ae
516,Pau Torres,es ESP,DF,Aston Villa,27,1997,24,23,2020,22.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,532e1e4f
517,Conor Townsend,eng ENG,DF,Ipswich Town,31,1993,6,3,335,3.7,0,1,1,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches,4dc4f138
518,Adama Traoré,es ESP,MF,Fulham,28,1996,36,18,1772,19.7,2,7,9,2,0,0,3,0,0.10,0.36,0.46,0.10,0.46,Matches,9a28eba4
519,Boubacar Traoré,ml MLI,MF,Wolves,22,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,999ceb5f
520,Mark Travers,ie IRL,GK,Bournemouth,25,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fe558029
521,Ryan Trevitt,eng ENG,MF,Brentford,21,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,732327ae
522,Kieran Trippier,eng ENG,DF,Newcastle,33,1990,25,14,1309,14.5,0,3,3,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,Matches,21512407
523,Leandro Trossard,be BEL,FW,Arsenal,29,1994,38,28,2546,28.3,8,7,15,8,0,0,4,1,0.28,0.25,0.53,0.28,0.53,Matches,38ceb24a
524,Kostas Tsimikas,gr GRE,DF,Liverpool,28,1996,18,9,837,9.3,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,f315ca93
525,Axel Tuanzebe,cd COD,DF,Ipswich Town,26,1997,22,20,1710,19.0,0,1,1,0,0,0,5,1,0.00,0.05,0.05,0.00,0.05,Matches,2baec6ce
526,Destiny Udogie,it ITA,DF,Tottenham,21,2002,25,24,1924,21.4,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,7cd520e8
527,Manuel Ugarte,uy URU,MF,Manchester Utd,23,2001,29,22,1785,19.8,1,2,3,1,0,0,11,0,0.05,0.10,0.15,0.05,0.15,Matches,c9817014
528,Lesley Ugochukwu,fr FRA,MF,Southampton,20,2004,26,18,1655,18.4,1,1,2,1,0,0,7,0,0.05,0.05,0.11,0.05,0.11,Matches,1df4a109
529,Enes Ünal,tr TUR,FW,Bournemouth,27,1997,17,2,345,3.8,2,1,3,2,0,0,2,0,0.52,0.26,0.78,0.52,0.78,Matches,f8eca1b6
530,Hákon Valdimarsson,is ISL,GK,Brentford,22,2001,2,1,145,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,57a34cf4
531,Virgil van Dijk,nl NED,DF,Liverpool,33,1991,37,37,3330,37.0,3,1,4,3,0,0,5,0,0.08,0.03,0.11,0.08,0.11,Matches,e06683ca
532,Jamie Vardy,eng ENG,FW,Leicester City,37,1987,35,35,2823,31.4,9,4,13,8,1,2,5,0,0.29,0.13,0.41,0.26,0.38,Matches,45963054
533,Renato Veiga,pt POR,MF,Chelsea,21,2003,7,1,181,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,fc8fcbd1
534,Joël Veltman,nl NED,DF,Brighton,32,1992,21,19,1697,18.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,dad4b285
535,Micky van de Ven,nl NED,DF,Tottenham,23,2001,13,12,1015,11.3,0,2,2,0,0,0,4,0,0.00,0.18,0.18,0.00,0.18,Matches,8fe2a392
536,Bart Verbruggen,nl NED,GK,Brighton,21,2002,36,36,3240,36.0,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,cf134113
537,Jannik Vestergaard,dk DEN,DF,Leicester City,31,1992,18,16,1391,15.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,1900032e
538,Guglielmo Vicario,it ITA,GK,Tottenham,27,1996,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,77d6fd4d
539,Carlos Vinícius,br BRA,FW,Fulham,29,1995,3,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8b529245
540,Kyle Walker,eng ENG,DF,Manchester City,34,1990,15,9,970,10.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,86dd77d1
541,Kyle Walker-Peters,eng ENG,MFDF,Southampton,27,1997,33,33,2918,32.4,0,2,2,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches,984a5a64
542,Christian Walton,eng ENG,GK,Ipswich Town,28,1995,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c666574f
543,Aaron Wan-Bissaka,cd COD,DFMF,West Ham,26,1997,36,35,3154,35.0,2,5,7,2,0,0,1,0,0.06,0.14,0.20,0.06,0.20,Matches,9e525177
544,Danny Ward,wls WAL,GK,Leicester City,31,1993,2,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d3ce0e89
545,Joel Ward,eng ENG,DF,Crystal Palace,34,1989,2,1,71,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8a7ff278
546,James Ward-Prowse,eng ENG,MF,West Ham,29,1994,15,12,1039,11.5,1,1,2,1,0,0,2,0,0.09,0.09,0.17,0.09,0.17,Matches,3515d404
547,James Ward-Prowse,eng ENG,MF,Nottingham,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.00,0.23,0.23,0.00,0.23,Matches,3515d404
548,Ollie Watkins,eng ENG,FW,Aston Villa,28,1995,38,31,2598,28.9,16,8,24,14,2,2,2,0,0.55,0.28,0.83,0.48,0.76,Matches,aed3a70f
549,Adam Webster,eng ENG,DF,Brighton,29,1995,14,11,887,9.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c40b6180
550,Danny Welbeck,eng ENG,FW,Brighton,33,1990,30,24,2115,23.5,10,4,14,9,1,1,5,0,0.43,0.17,0.60,0.38,0.55,Matches,ce5143da
551,Welington,br BRA,MFDF,Southampton,23,2001,10,6,482,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a7f95b1f
552,Timo Werner,de GER,FWMF,Tottenham,28,1996,18,4,516,5.7,0,3,3,0,0,0,0,0,0.00,0.52,0.52,0.00,0.52,Matches,49fe9070
553,Adam Wharton,eng ENG,MF,Crystal Palace,20,2004,20,16,1318,14.6,0,2,2,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,4b542852
554,Ben White,eng ENG,DF,Arsenal,26,1997,17,13,1198,13.3,0,2,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,35e413f1
555,Mats Wieffer,nl NED,DFMF,Brighton,24,1999,25,10,1015,11.3,1,3,4,1,0,0,6,0,0.09,0.27,0.35,0.09,0.35,Matches,4876c9ab
556,Neco Williams,wls WAL,DFMF,Nottingham,23,2001,35,28,2594,28.8,1,3,4,1,0,0,7,0,0.03,0.10,0.14,0.03,0.14,Matches,dd323728
557,Willian,br BRA,MFFW,Fulham,35,1988,10,2,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8b9ebd03
558,Joe Willock,eng ENG,MF,Newcastle,24,1999,32,11,1086,12.1,0,2,2,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,Matches,a3b03921
559,Callum Wilson,eng ENG,FW,Newcastle,32,1992,18,2,370,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c596fcb0
560,Harry Wilson,wls WAL,MFFW,Fulham,27,1997,25,12,1162,12.9,6,1,7,6,0,0,2,0,0.46,0.08,0.54,0.46,0.54,Matches,c6dc9ecd
561,Harry Winks,eng ENG,MF,Leicester City,28,1996,22,17,1538,17.1,0,2,2,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,Matches,2f7acede
562,Ben Winterburn,eng ENG,MF,Bournemouth,19,2004,4,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ba31eee2
563,Yoane Wissa,cd COD,FW,Brentford,27,1996,35,34,2919,32.4,19,4,23,19,0,0,5,0,0.59,0.12,0.71,0.59,0.71,Matches,2500cef9
564,Chris Wood,nz NZL,FW,Nottingham,32,1991,36,35,2959,32.9,20,3,23,17,3,3,1,0,0.61,0.09,0.70,0.52,0.61,Matches,4e9a0555
565,Nathan Wood-Gordon,eng ENG,DF,Southampton,22,2002,11,9,773,8.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4ccf2d5b
566,Luke Woolfenden,eng ENG,DF,Ipswich Town,25,1998,15,12,1187,13.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e28e9bec
567,Yehor Yarmoliuk,ua UKR,MF,Brentford,20,2004,31,15,1450,16.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,907a5d7c
568,Ryan Yates,eng ENG,MF,Nottingham,26,1997,35,18,1915,21.3,2,1,3,2,0,0,10,0,0.09,0.05,0.14,0.09,0.14,Matches,c1fe2a48
569,Leny Yoro,fr FRA,DF,Manchester Utd,18,2005,21,12,1165,12.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,6763f716
570,Ashley Young,eng ENG,DF,Everton,39,1985,32,19,1875,20.8,1,3,4,1,0,0,7,1,0.05,0.14,0.19,0.05,0.19,Matches,be927d03
571,Illia Zabarnyi,ua UKR,DF,Bournemouth,21,2002,36,35,3109,34.5,0,1,1,0,0,0,4,1,0.00,0.03,0.03,0.00,0.03,Matches,88968486
572,Oleksandr Zinchenko,ua UKR,DFMF,Arsenal,27,1996,15,5,527,5.9,0,1,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,51cf8561
573,Joshua Zirkzee,nl NED,FWMF,Manchester Utd,23,2001,32,14,1402,15.6,3,1,4,3,0,0,2,0,0.19,0.06,0.26,0.19,0.26,Matches,028e70b9
574,Martin Ødegaard,no NOR,MF,Arsenal,25,1998,30,26,2325,25.8,3,8,11,2,1,1,4,0,0.12,0.31,0.43,0.08,0.39,Matches,79300479


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/9/2024-2025/stats/2024-2025-Premier-League-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_standard">View Original Table</a><br>Generated 7/28/2026.
