--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
315,Gabriel Magalhães,br BRA,DF,Arsenal,24,1997,38,38,3409,37.9,3,0,3,3,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches,67ac5bb8
316,Harry Maguire,eng ENG,DF,Manchester Utd,29,1993,16,8,767,8.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,d8931174
317,Riyad Mahrez,dz ALG,MFFW,Manchester City,31,1991,30,22,1920,21.3,5,10,15,4,1,1,2,0,0.23,0.47,0.70,0.19,0.66,Matches,892d5bb1
318,Kobbie Mainoo,eng ENG,MF,Manchester Utd,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c6220452
319,Ainsley Maitland-Niles,eng ENG,DFMF,Southampton,24,1997,22,13,1407,15.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e3a5814e
320,Tyrell Malacia,nl NED,DF,Manchester Utd,22,1999,22,14,1396,15.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,6b6c793c
321,Orel Mangala,be BEL,MF,Nottingham,24,1998,27,20,1550,17.2,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matches,a572e291
322,Javier Manquillo,es ESP,DF,Newcastle,28,1994,4,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,758dd7f0
323,Sekou Mara,fr FRA,FW,Southampton,20,2002,22,4,555,6.2,1,2,3,1,0,0,1,0,0.16,0.32,0.49,0.16,0.49,Matches,3544641e
324,Solly March,eng ENG,MF,Brighton,28,1994,33,31,2715,30.2,6,7,13,6,0,0,2,0,0.20,0.23,0.43,0.20,0.43,Matches,bb5fbd2b
325,Emiliano Marcondes,dk DEN,FWMF,Bournemouth,27,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d960fc3
326,Marquinhos,br BRA,MF,Arsenal,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,59878425
327,Anthony Martial,fr FRA,FW,Manchester Utd,26,1995,21,11,978,10.9,6,2,8,5,1,1,0,0,0.55,0.18,0.74,0.46,0.64,Matches,8b788c01
328,Gabriel Martinelli,br BRA,FWMF,Arsenal,21,2001,36,34,2789,31.0,15,5,20,15,0,0,3,0,0.48,0.16,0.65,0.48,0.65,Matches,48a5a5d6
329,Emiliano Martínez,ar ARG,GK,Aston Villa,29,1992,36,36,3139,34.9,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,7956236f
330,Lisandro Martínez,ar ARG,DF,Manchester Utd,24,1998,27,24,2114,23.5,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches,bac46a10
331,Pape Matar Sarr,sn SEN,MF,Tottenham,19,2002,11,2,218,2.4,0,1,1,0,0,0,1,0,0.00,0.41,0.41,0.00,0.41,Matches,feb5d972
332,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,25,1997,29,6,770,8.6,2,0,2,2,0,0,3,0,0.23,0.00,0.23,0.23,0.23,Matches,50e6dc35
333,Joël Matip,cm CMR,DF,Liverpool,30,1991,14,12,1092,12.1,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,b217ef29
334,Neal Maupay,fr FRA,FW,Everton,25,1996,27,11,1118,12.4,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,4bcf39f6
335,Kevin Mbabu,ch SUI,DF,Fulham,27,1995,6,1,144,1.6,0,1,1,0,0,0,1,0,0.00,0.62,0.62,0.00,0.62,Matches,493924a7
336,Bryan Mbeumo,cm CMR,FW,Brentford,22,1999,38,36,2906,32.3,9,8,17,8,1,1,5,0,0.28,0.25,0.53,0.25,0.50,Matches,6afaebf2
337,James McArthur,sct SCO,MF,Crystal Palace,34,1987,4,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cee31595
338,Alex McCarthy,eng ENG,GK,Southampton,32,1989,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,36c2ca73
339,John McGinn,sct SCO,MF,Aston Villa,27,1994,34,30,2693,29.9,1,3,4,1,0,0,7,0,0.03,0.10,0.13,0.03,0.13,Matches,90f91999
340,Scott McKenna,sct SCO,DF,Nottingham,25,1996,20,19,1571,17.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,4e5a4cbc
341,Weston McKennie,us USA,MF,Leeds United,23,1998,19,16,1437,16.0,0,1,1,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,Matches,01c3aff5
342,Dwight McNeil,eng ENG,MFFW,Everton,22,1999,36,28,2498,27.8,7,3,10,7,0,0,5,0,0.25,0.11,0.36,0.25,0.36,Matches,fc15fb84
343,Scott McTominay,sct SCO,MF,Manchester Utd,25,1996,24,10,1160,12.9,1,0,1,1,0,0,8,0,0.08,0.00,0.08,0.08,0.08,Matches,d93c2511
344,Ben Mee,eng ENG,DF,Brentford,32,1989,37,37,3269,36.3,3,2,5,3,0,0,2,0,0.08,0.06,0.14,0.08,0.14,Matches,8df7a2fb
345,Édouard Mendy,sn SEN,GK,Chelsea,30,1992,10,9,855,9.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,33887998
346,Nampalys Mendy,sn SEN,MF,Leicester City,30,1992,19,7,757,8.4,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,1598599e
347,Chris Mepham,wls WAL,DF,Bournemouth,24,1997,26,24,2199,24.4,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,fed96827
348,Illan Meslier,fr FRA,GK,Leeds United,22,2000,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,6b625ac2
349,Alex Mighten,eng ENG,FWMF,Nottingham,20,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,10ec4169
350,Lewis Miley,eng ENG,MF,Newcastle,16,2006,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2c6835e5
351,Luka Milivojević,rs SRB,MF,Crystal Palace,31,1991,18,5,512,5.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2ce2508a
352,James Milner,eng ENG,MFDF,Liverpool,36,1986,31,7,913,10.1,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,2f90f6b8
353,Yerry Mina,co COL,DF,Everton,27,1994,7,7,594,6.6,2,0,2,2,0,0,2,0,0.30,0.00,0.30,0.30,0.30,Matches,6d5701f2
354,Tyrone Mings,eng ENG,DF,Aston Villa,29,1993,35,35,3150,35.0,1,2,3,1,0,0,7,0,0.03,0.06,0.09,0.03,0.09,Matches,8397a50c
355,Tyrick Mitchell,eng ENG,DF,Crystal Palace,22,1999,36,34,2891,32.1,0,2,2,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,Matches,5cbd1eb0
356,Kaoru Mitoma,jp JPN,MF,Brighton,25,1997,33,24,2318,25.8,7,5,12,7,0,0,0,0,0.27,0.19,0.47,0.27,0.47,Matches,74618572
357,Aleksandar Mitrović,rs SRB,FW,Fulham,27,1994,24,23,2008,22.3,14,1,15,10,4,8,7,0,0.63,0.04,0.67,0.45,0.49,Matches,3925dbd6
358,Kieffer Moore,wls WAL,FW,Bournemouth,29,1992,27,12,1279,14.2,4,0,4,4,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches,01ce9e70
359,Ederson Moraes,br BRA,GK,Manchester City,28,1993,35,35,3150,35.0,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,3bb7b8b4
360,Andrew Moran,ie IRL,MF,Brighton,18,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c4720845
361,Álex Moreno,es ESP,DF,Aston Villa,29,1993,19,14,1329,14.8,0,3,3,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20,Matches,16e9d0ea
362,Mason Mount,eng ENG,MF,Chelsea,23,1999,24,20,1648,18.3,3,2,5,3,0,0,4,0,0.16,0.11,0.27,0.16,0.27,Matches,9674002f
363,Lucas Moura,br BRA,FWMF,Tottenham,29,1992,15,0,153,1.7,1,0,1,1,0,0,0,1,0.59,0.00,0.59,0.59,0.59,Matches,2b622f01
364,João Moutinho,pt POR,MF,Wolves,35,1986,31,20,1780,19.8,0,2,2,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches,f5a00fa4
365,Divin Mubama,eng ENG,FW,West Ham,17,2004,3,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,92868cb5
366,Mykhailo Mudryk,ua UKR,FWMF,Chelsea,21,2001,15,7,657,7.3,0,2,2,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches,049a888d
367,Jacob Murphy,eng ENG,FW,Newcastle,27,1995,36,14,1251,13.9,4,2,6,4,0,0,0,0,0.29,0.14,0.43,0.29,0.43,Matches,de112b84
368,Enock Mwepu,zm ZAM,MFFW,Brighton,24,1998,6,2,213,2.4,0,1,1,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,Matches,1d5cab82
369,Vitaliy Mykolenko,ua UKR,DFMF,Everton,23,1999,34,30,2655,29.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,30d4a2e5
370,Keylor Navas,cr CRC,GK,Nottingham,35,1986,17,17,1529,17.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ecada4fc
371,Wilfred Ndidi,ng NGA,MFDF,Leicester City,25,1996,27,19,1679,18.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,6b47c5db
372,Reiss Nelson,eng ENG,FWMF,Arsenal,22,1999,11,0,212,2.4,3,2,5,3,0,0,0,0,1.27,0.85,2.12,1.27,2.12,Matches,c5bdb6e3
373,Neto,br BRA,GK,Bournemouth,33,1989,27,27,2385,26.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,a9dc785c
374,Pedro Neto,pt POR,MFFW,Wolves,22,2000,18,13,964,10.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7ba2eaa9
375,Rúben Neves,pt POR,MF,Wolves,25,1997,35,33,3019,33.5,6,1,7,3,3,3,12,0,0.18,0.03,0.21,0.09,0.12,Matches,44bfb6c5
376,Moussa Niakhaté,sn SEN,DF,Nottingham,26,1996,14,14,1163,12.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,00242715
377,Eddie Nketiah,eng ENG,FW,Arsenal,23,1999,30,9,1089,12.1,4,1,5,4,0,0,3,0,0.33,0.08,0.41,0.33,0.41,Matches,a53649b7
378,Matheus Nunes,pt POR,MF,Wolves,23,1998,34,30,2467,27.4,1,1,2,1,0,0,2,1,0.04,0.04,0.07,0.04,0.07,Matches,e6af02e0
379,Darwin Núñez,uy URU,FW,Liverpool,23,1999,29,19,1695,18.8,9,3,12,9,0,0,1,1,0.48,0.16,0.64,0.48,0.64,Matches,4d77b365
380,Ethan Nwaneri,eng ENG,MF,Arsenal,15,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7f94982c
381,Christian Nørgaard,dk DEN,MF,Brentford,28,1994,22,21,1763,19.6,1,3,4,1,0,0,6,0,0.05,0.15,0.20,0.05,0.20,Matches,df0a4c90
382,Lewis O'Brien,eng ENG,MF,Nottingham,23,1998,13,6,584,6.5,1,0,1,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,089667a5
383,Odeluga Offiah,eng ENG,DF,Brighton,19,2002,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,65c3efa2
384,Angelo Ogbonna,it ITA,DF,West Ham,34,1988,16,13,1237,13.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,74b2cd7e
385,Michael Olise,fr FRA,MFFW,Crystal Palace,20,2001,37,31,2749,30.5,2,11,13,2,0,0,2,0,0.07,0.36,0.43,0.07,0.43,Matches,c4486bac
386,Robin Olsen,se SWE,GK,Aston Villa,32,1990,4,2,281,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e7ee38c3
387,Amadou Onana,be BEL,MF,Everton,20,2001,33,29,2488,27.6,1,2,3,1,0,0,9,0,0.04,0.07,0.11,0.04,0.11,Matches,828657ff
388,Josh Onomah,eng ENG,FWMF,Fulham,25,1997,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6612cd8c
389,Paul Onuachu,ng NGA,FW,Southampton,28,1994,11,4,407,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c06d1086
390,Frank Onyeka,ng NGA,MF,Brentford,24,1998,21,8,848,9.4,0,2,2,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches,2944f86f
391,Mislav Oršić,hr CRO,FWMF,Southampton,29,1992,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee950928
392,Stefan Ortega,de GER,GK,Manchester City,29,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c1242d4e
393,Dango Ouattara,bf BFA,MF,Bournemouth,20,2002,19,15,1241,13.8,1,3,4,1,0,0,1,0,0.07,0.22,0.29,0.07,0.29,Matches,2f9e4435
394,Alex Oxlade-Chamberlain,eng ENG,FW,Liverpool,28,1993,9,4,335,3.7,1,0,1,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches,38c7feef
395,David Ozoh,eng ENG,MF,Crystal Palace,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d00d45ab
396,João Palhinha,pt POR,MF,Fulham,27,1995,35,35,3108,34.5,3,0,3,3,0,0,14,0,0.09,0.00,0.09,0.09,0.09,Matches,a78ff07f
397,Cole Palmer,eng ENG,MFFW,Manchester City,20,2002,14,2,370,4.1,0,1,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches,dc7f8a28
398,Emerson Palmieri,it ITA,MFDF,West Ham,27,1994,22,16,1320,14.7,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,e0bc6fdc
399,Lucas Paquetá,br BRA,MF,West Ham,24,1997,28,27,2151,23.9,4,3,7,3,1,1,5,0,0.17,0.13,0.29,0.13,0.25,Matches,9b6f7fd5
400,Thomas Partey,gh GHA,MF,Arsenal,29,1993,33,28,2483,27.6,3,0,3,3,0,0,5,0,0.11,0.00,0.11,0.11,0.11,Matches,529f49ab
401,Nathan Patterson,sct SCO,DFMF,Everton,20,2001,19,14,1279,14.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,230f0471
402,Ben Pearson,eng ENG,MF,Bournemouth,27,1995,7,3,286,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a6b461e7
403,Facundo Pellistri,uy URU,FWMF,Manchester Utd,20,2001,4,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ac7e7b1c
404,Andreas Pereira,br BRA,MF,Fulham,26,1996,33,33,2692,29.9,4,6,10,3,1,1,8,0,0.13,0.20,0.33,0.10,0.30,Matches,6639e500
405,Ricardo Pereira,pt POR,DFMF,Leicester City,28,1993,10,5,454,5.0,1,1,2,1,0,0,2,0,0.20,0.20,0.40,0.20,0.40,Matches,75a72a99
406,Ayoze Pérez,es ESP,MF,Leicester City,29,1993,8,3,382,4.2,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches,819aa8e7
407,Ivan Perišić,hr CRO,MF,Tottenham,33,1989,34,23,2108,23.4,1,8,9,1,0,0,6,0,0.04,0.34,0.38,0.04,0.38,Matches,6fe90922
408,Romain Perraud,fr FRA,DF,Southampton,24,1997,29,22,1835,20.4,2,2,4,2,0,0,4,0,0.10,0.10,0.20,0.10,0.20,Matches,6dfd8f05
409,Máximo Perrone,ar ARG,MF,Manchester City,19,2003,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,53552942
410,Cameron Peupion,au AUS,MF,Brighton,19,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0bdeb013
411,Kalvin Phillips,eng ENG,MFDF,Manchester City,26,1995,12,2,300,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4f565d77
412,Nathaniel Phillips,eng ENG,DF,Liverpool,25,1997,2,1,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,515ebe8d
413,Jordan Pickford,eng ENG,GK,Everton,28,1994,37,37,3330,37.0,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches,4806ec67
414,Ethan Pinnock,jm JAM,DF,Brentford,29,1993,30,30,2700,30.0,3,0,3,3,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,e541326e
415,Daniel Podence,pt POR,MFFW,Wolves,26,1995,32,20,1771,19.7,6,0,6,6,0,0,5,0,0.30,0.00,0.30,0.30,0.30,Matches,7fcc71d8
416,Nick Pope,eng ENG,GK,Newcastle,30,1992,37,37,3261,36.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,4b40d9ca
417,Pedro Porro,es ESP,MF,Tottenham,22,1999,15,13,1131,12.6,3,3,6,3,0,0,0,0,0.24,0.24,0.48,0.24,0.48,Matches,27d0a506
418,Dennis Praet,be BEL,MF,Leicester City,28,1994,22,6,649,7.2,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches,86695068
419,Isaac Price,nir NIR,MF,Everton,18,2003,1,0,33,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b9403c99
420,Christian Pulisic,us USA,MFFW,Chelsea,23,1998,24,8,821,9.1,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches,1bf33a9a
421,Aaron Ramsdale,eng ENG,GK,Arsenal,24,1998,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,466fb2c5
422,Jacob Ramsey,eng ENG,MF,Aston Villa,21,2001,35,31,2636,29.3,6,7,13,6,0,0,5,0,0.20,0.24,0.44,0.20,0.44,Matches,1544f145
423,Marcus Rashford,eng ENG,FWMF,Manchester Utd,24,1997,35,32,2879,32.0,17,5,22,17,0,0,2,0,0.53,0.16,0.69,0.53,0.69,Matches,a1d5bd30
424,David Raya,es ESP,GK,Brentford,26,1995,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,98ea5115
425,Tim Ream,us USA,DF,Fulham,34,1987,33,33,2897,32.2,1,0,1,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,Matches,28b40c9c
426,Nathan Redmond,eng ENG,FWMF,Southampton,28,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ab651565
427,Harrison Reed,eng ENG,MF,Fulham,27,1995,37,35,2866,31.8,3,4,7,3,0,0,5,0,0.09,0.13,0.22,0.09,0.22,Matches,803ae100
428,Declan Rice,eng ENG,MF,West Ham,23,1999,37,36,3273,36.4,4,2,6,4,0,1,5,0,0.11,0.05,0.16,0.11,0.16,Matches,1c7012b8
429,Chris Richards,us USA,DF,Crystal Palace,22,2000,9,4,447,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0a3d6d2b
430,Richarlison,br BRA,MFFW,Tottenham,25,1997,27,12,1010,11.2,1,3,4,1,0,0,3,0,0.09,0.27,0.36,0.09,0.36,Matches,fa031b34
431,Jaïro Riedewald,nl NED,DFMF,Crystal Palace,25,1996,6,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7a1f2c08
432,Matt Ritchie,sct SCO,DFMF,Newcastle,32,1989,7,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,71ef519e
433,Andy Robertson,sct SCO,DF,Liverpool,28,1994,34,29,2583,28.7,0,8,8,0,0,0,3,0,0.00,0.28,0.28,0.00,0.28,Matches,2e4f5f03
434,Antonee Robinson,us USA,DF,Fulham,24,1997,35,35,3088,34.3,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches,289601e6
435,Joel Robles,es ESP,GK,Leeds United,32,1990,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cda0b317
436,Marc Roca,es ESP,MF,Leeds United,25,1996,32,29,2315,25.7,1,2,3,1,0,0,7,0,0.04,0.08,0.12,0.04,0.12,Matches,da27e268
437,Marek Rodák,sk SVK,GK,Fulham,25,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,17acc2ed
438,Rodri,es ESP,MFDF,Manchester City,26,1996,36,34,2911,32.3,2,6,8,2,0,0,5,0,0.06,0.19,0.25,0.06,0.25,Matches,6434f10d
439,Rodrigo,es ESP,FWMF,Leeds United,31,1991,31,23,1935,21.5,13,1,14,12,1,1,6,0,0.60,0.05,0.65,0.56,0.60,Matches,1fb1c435
440,Mads Roerslev,dk DEN,MFDF,Brentford,23,1999,20,12,1108,12.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,57c94db2
441,Cristian Romero,ar ARG,DF,Tottenham,24,1998,27,26,2364,26.3,0,1,1,0,0,0,11,1,0.00,0.04,0.04,0.00,0.04,Matches,a3d94a58
442,Oriol Romeu,es ESP,MF,Southampton,30,1991,1,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b511457
443,Cristiano Ronaldo,pt POR,FW,Manchester Utd,37,1985,10,4,525,5.8,1,0,1,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches,dea698d9
444,Connor Ronan,ie IRL,MF,Wolves,24,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b804500
445,Salomón Rondón,ve VEN,FW,Everton,32,1989,7,1,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b318a643
446,Joe Rothwell,eng ENG,MF,Bournemouth,27,1995,20,12,1016,11.3,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,10a10454
447,Georginio Rutter,fr FRA,FW,Leeds United,20,2002,11,1,273,3.0,0,1,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,Matches,c64c01fc
448,José Sá,pt POR,GK,Wolves,29,1993,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,903b6e8b
449,Marcel Sabitzer,at AUT,MF,Manchester Utd,28,1994,11,7,627,7.0,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,e280527c
450,Allan Saint-Maximin,fr FRA,FW,Newcastle,25,1997,25,12,1120,12.4,1,5,6,1,0,0,1,0,0.08,0.40,0.48,0.08,0.48,Matches,2b16cb1a
451,Bukayo Saka,eng ENG,FWMF,Arsenal,20,2001,38,37,3181,35.3,14,11,25,12,2,3,6,0,0.40,0.31,0.71,0.34,0.65,Matches,bc7dc64d
452,Mohamed Salah,eg EGY,FW,Liverpool,30,1992,38,37,3290,36.6,19,12,31,17,2,4,2,0,0.52,0.33,0.85,0.47,0.79,Matches,e342ad68
453,William Saliba,fr FRA,DF,Arsenal,21,2001,27,27,2415,26.8,2,1,3,2,0,0,4,0,0.07,0.04,0.11,0.07,0.11,Matches,972aeb2a
454,Mohammed Salisu,gh GHA,DF,Southampton,23,1999,22,21,1973,21.9,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,0b33f6ad
455,Albert Sambi Lokonga,be BEL,MF,Arsenal,22,1999,6,2,198,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b4f1169
456,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,22,1999,9,6,536,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1b4f1169
457,Davinson Sánchez,co COL,DF,Tottenham,26,1996,18,8,858,9.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,da7b447d
458,Robert Sánchez,es ESP,GK,Brighton,24,1997,23,23,2070,23.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,6a713852
459,Jadon Sancho,eng ENG,MF,Manchester Utd,22,2000,26,21,1686,18.7,6,3,9,6,0,0,0,0,0.32,0.16,0.48,0.32,0.48,Matches,dbf053da
460,Morgan Sanson,fr FRA,MF,Aston Villa,27,1994,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e7f1353
461,Danilo Santos,br BRA,MF,Nottingham,21,2001,13,12,976,10.8,3,2,5,3,0,0,1,0,0.28,0.18,0.46,0.28,0.46,Matches,a816dbfb
462,Pablo Sarabia,es ESP,MFFW,Wolves,30,1992,13,9,765,8.5,1,0,1,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches,9744ff80
463,Jeremy Sarmiento,ec ECU,MF,Brighton,20,2002,9,1,176,2.0,0,1,1,0,0,0,1,0,0.00,0.51,0.51,0.00,0.51,Matches,ac0d576d
464,Gianluca Scamacca,it ITA,FW,West Ham,23,1999,16,11,926,10.3,3,0,3,3,0,0,3,0,0.29,0.00,0.29,0.29,0.29,Matches,8790f988
465,Gustavo Scarpa,br BRA,MF,Nottingham,28,1994,6,2,181,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2964fd20
466,Kevin Schade,de GER,FW,Brentford,20,2001,18,7,732,8.1,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,52afb588
467,Fabian Schär,ch SUI,DF,Newcastle,30,1991,36,36,3206,35.6,1,3,4,1,0,0,7,0,0.03,0.08,0.11,0.03,0.11,Matches,c8aa95da
468,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,29,1992,34,30,2531,28.1,3,1,4,3,0,0,7,0,0.11,0.04,0.14,0.11,0.14,Matches,3312f911
469,Nélson Semedo,pt POR,DF,Wolves,28,1993,36,31,2632,29.2,0,1,1,0,0,0,11,1,0.00,0.03,0.03,0.00,0.03,Matches,d04b94db
470,Antoine Semenyo,gh GHA,MFFW,Bournemouth,22,2000,11,2,258,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,efd2ec23
471,Marcos Senesi,ar ARG,DF,Bournemouth,25,1997,31,29,2491,27.7,2,0,2,2,0,0,7,0,0.07,0.00,0.07,0.07,0.07,Matches,35141f4c
472,Ryan Sessegnon,eng ENG,MFDF,Tottenham,22,2000,17,9,813,9.0,2,0,2,2,0,0,4,0,0.22,0.00,0.22,0.22,0.22,Matches,6aa3e78b
