--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
157,Romain Del Castillo,fr FRA,MFFW,Brest,26,1996,27,16,1422,15.8,6,6,12,1,5,5,2,0,0.38,0.38,0.76,0.06,0.44,Matches,0be95d34
158,Thomas Delaine,fr FRA,MF,Strasbourg,30,1992,17,13,1069,11.9,0,2,2,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,Matches,8332db56
159,Sacha Delaye,fr FRA,MF,Montpellier,20,2002,3,0,20,0.2,1,0,1,1,0,0,0,0,4.50,0.00,4.50,4.50,4.50,Matches,e4448c8c
160,Andy Delort,dz ALG,FW,Nice,30,1991,14,9,781,8.7,6,1,7,3,3,3,0,0,0.69,0.12,0.81,0.35,0.46,Matches,d33c706e
161,Andy Delort,dz ALG,FW,Nantes,30,1991,12,6,469,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d33c706e
162,Karamoko Dembélé,eng ENG,FWMF,Brest,19,2003,15,0,179,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7304f3b1
163,Moussa Dembélé,fr FRA,FW,Lyon,26,1996,23,8,877,9.7,3,0,3,3,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches,e7986081
164,Siriki Dembélé,ci CIV,MF,Auxerre,25,1996,12,4,372,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,11f54bd5
165,Branco van den Boomen,nl NED,MF,Toulouse,27,1995,35,32,2888,32.1,5,8,13,1,4,4,6,0,0.16,0.25,0.41,0.03,0.28,Matches,99d660b2
166,Rémy Descamps,fr FRA,GK,Nantes,26,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,477e50ce
167,Mikkel Desler,dk DEN,DF,Toulouse,27,1995,27,26,2257,25.1,1,2,3,1,0,0,5,1,0.04,0.08,0.12,0.04,0.12,Matches,1d5c96f8
168,Mamadou Diakhon,sn SEN,FW,Reims,16,2005,2,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,331c5a98
169,Bafodé Diakité,fr FRA,DF,Lille,21,2001,33,29,2653,29.5,3,0,3,3,0,0,6,0,0.10,0.00,0.10,0.10,0.10,Matches,1bfb6fef
170,Ibrahim Diakité,gn GUI,DF,Reims,18,2003,3,1,131,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d8c19a60
171,Baila Diallo,fr FRA,DF,Clermont Foot,21,2001,6,0,89,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fb55f63a
172,Habib Diallo,sn SEN,FW,Strasbourg,27,1995,37,32,2879,32.0,20,1,21,17,3,4,4,1,0.63,0.03,0.66,0.53,0.56,Matches,6605d143
173,Ismael Diallo,ci CIV,DF,Ajaccio,25,1997,28,25,2176,24.2,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches,b3244eeb
174,Habib Diarra,sn SEN,MFFW,Strasbourg,18,2004,29,18,1626,18.1,3,2,5,3,0,0,4,0,0.17,0.11,0.28,0.17,0.28,Matches,6d0fe035
175,Moussa Diarra,ml MLI,DF,Toulouse,21,2000,23,12,1225,13.6,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,698f11e3
176,Stéphane Diarra,fr FRA,MFFW,Lorient,23,1998,28,14,1066,11.8,2,0,2,2,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,29939a1d
177,Krépin Diatta,sn SEN,MF,Monaco,23,1999,31,22,2072,23.0,4,2,6,4,0,0,3,0,0.17,0.09,0.26,0.17,0.26,Matches,8104e41e
178,Mory Diaw,sn SEN,GK,Clermont Foot,29,1993,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f41a69e6
179,Bamba Dieng,sn SEN,FW,Marseille,22,2000,10,1,194,2.2,1,0,1,1,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches,40774c6b
180,Bamba Dieng,sn SEN,FWMF,Lorient,22,2000,15,9,747,8.3,3,0,3,2,1,1,1,0,0.36,0.00,0.36,0.24,0.24,Matches,40774c6b
181,Tristan Dingomé,cm CMR,DFMF,Troyes,31,1991,8,0,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,92b56413
182,Sinaly Diomande,ci CIV,DF,Lyon,21,2001,24,22,1957,21.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,6de23ab0
183,Lois Diony,fr FRA,FW,Angers,29,1992,11,5,506,5.6,2,0,2,2,0,0,1,0,0.36,0.00,0.36,0.36,0.36,Matches,4be0b467
184,Edan Diop,fr FRA,MF,Monaco,17,2004,7,1,223,2.5,1,0,1,1,0,0,0,0,0.40,0.00,0.40,0.40,0.40,Matches,37143438
185,Sofiane Diop,ma MAR,MF,Monaco,22,2000,1,1,65,0.7,1,0,1,1,0,0,0,0,1.38,0.00,1.38,1.38,1.38,Matches,19053e31
186,Sofiane Diop,ma MAR,MFFW,Nice,22,2000,22,14,1228,13.6,1,4,5,1,0,0,1,0,0.07,0.29,0.37,0.07,0.37,Matches,19053e31
187,Yehvann Diouf,sn SEN,GK,Reims,22,1999,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,eedea60b
188,Axel Disasi,fr FRA,DF,Monaco,24,1998,38,37,3330,37.0,3,3,6,3,0,1,3,0,0.08,0.08,0.16,0.08,0.16,Matches,ad82197c
189,Tiago Djaló,pt POR,DF,Lille,22,2000,25,24,2017,22.4,2,0,2,2,0,0,7,0,0.09,0.00,0.09,0.09,0.09,Matches,b2336681
190,Alexander Djiku,gh GHA,DF,Strasbourg,27,1994,31,31,2677,29.7,1,2,3,1,0,0,8,1,0.03,0.07,0.10,0.03,0.10,Matches,43e7a164
191,Moussa Djitte,sn SEN,FW,Ajaccio,22,1999,6,1,136,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,627b570a
192,Ouparine Djoco,gw GNB,GK,Clermont Foot,24,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,62124972
193,Alan Do Marcolino,ga GAB,FW,Rennes,20,2002,3,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1bd5bdc4
194,Jeremy Doku,be BEL,MFFW,Rennes,20,2002,29,13,1291,14.3,6,2,8,6,0,0,0,0,0.42,0.14,0.56,0.42,0.56,Matches,fffea3e5
195,Kyliane Dong,fr FRA,MFFW,Troyes,17,2004,6,2,213,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,836dc4a8
196,Jordan Dongmo,cm CMR,MF,Troyes,21,2001,2,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b5b32d2
197,Gianluigi Donnarumma,it ITA,GK,PSG,23,1999,38,38,3409,37.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,08f5afaa
198,Jodel Dossou,bj BEN,MF,Clermont Foot,30,1992,9,2,258,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,a1dbfcb1
199,Lohann Doucet,bf BFA,MF,Nantes,19,2002,9,0,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dff0c299
200,Siriné Doucouré,ml MLI,FW,Lorient,20,2002,12,0,136,1.5,0,1,1,0,0,0,0,0,0.00,0.66,0.66,0.00,0.66,Matches,92d90c8f
201,Désiré Doué,fr FRA,MFFW,Rennes,17,2005,26,11,1115,12.4,3,1,4,3,0,0,5,0,0.24,0.08,0.32,0.24,0.32,Matches,9e7483ff
202,Guéla Doué,ci CIV,DF,Rennes,19,2002,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b4ef3fb5
203,Ismaël Doukouré,fr FRA,DFMF,Strasbourg,19,2003,28,25,2297,25.5,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches,0512a60a
204,Kamory Doumbia,ml MLI,MF,Reims,19,2003,26,13,1155,12.8,2,2,4,1,1,1,0,0,0.16,0.16,0.31,0.08,0.23,Matches,9226aa22
205,Souleyman Doumbia,ci CIV,DFMF,Angers,25,1996,24,21,1790,19.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,9daeac61
206,Rémy Dugimont,fr FRA,FWMF,Auxerre,36,1986,11,0,113,1.3,0,1,1,0,0,0,1,0,0.00,0.80,0.80,0.00,0.80,Matches,6d7ede84
207,Maxime Dupé,fr FRA,GK,Toulouse,29,1993,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0e12089d
208,Jean-Kevin Duverne,ht HAI,DF,Brest,25,1997,34,27,2515,27.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0cbc8baa
209,Hugo Ekitike,fr FRA,FW,PSG,20,2002,25,12,1155,12.8,3,4,7,3,0,0,0,0,0.23,0.31,0.55,0.23,0.55,Matches,5b92d896
210,Alberth Elis,hn HON,MF,Brest,26,1996,10,2,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,104b4ad3
211,Breel Embolo,ch SUI,FW,Monaco,25,1997,32,19,1859,20.7,12,2,14,12,0,1,3,0,0.58,0.10,0.68,0.58,0.68,Matches,0b4f388a
212,Maxime Estève,fr FRA,DF,Montpellier,20,2002,23,18,1646,18.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,1a066e69
213,Fábio,br BRA,DFMF,Nantes,32,1990,6,3,224,2.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,bc7b4580
214,Noah Fadiga,sn SEN,DF,Brest,22,1999,21,16,1308,14.5,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,83f03b07
215,Wout Faes,be BEL,DF,Reims,24,1998,3,3,270,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9c221d14
216,Romain Faivre,fr FRA,MF,Lorient,24,1998,16,14,1246,13.8,5,3,8,5,0,0,0,0,0.36,0.22,0.58,0.36,0.58,Matches,745ca0a3
217,Romain Faivre,fr FRA,MF,Lyon,24,1998,10,3,300,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches,745ca0a3
218,Fallou Fall,sn SEN,DF,Reims,18,2004,1,0,32,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2c8a91b9
219,Khalil Fayad,fr FRA,MF,Montpellier,18,2004,24,7,718,8.0,0,2,2,0,0,0,1,1,0.00,0.25,0.25,0.00,0.25,Matches,faf00ab8
220,Cheikh Faye,sn SEN,DF,Montpellier,23,1999,2,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b792f35
221,Jordan Ferri,fr FRA,MF,Montpellier,30,1992,34,32,2738,30.4,1,2,3,1,0,0,7,1,0.03,0.07,0.10,0.03,0.10,Matches,375622c5
222,Karol Fila,pl POL,DF,Strasbourg,24,1998,2,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,50ac8941
223,Alexis Flips,fr FRA,MFDF,Reims,22,2000,33,28,1978,22.0,4,6,10,4,0,0,3,1,0.18,0.27,0.46,0.18,0.46,Matches,caef7840
224,Seko Fofana,ci CIV,MF,Lens,27,1995,35,34,3073,34.1,7,5,12,6,1,2,2,0,0.21,0.15,0.35,0.18,0.32,Matches,5313ed43
225,Yahia Fofana,ci CIV,GK,Angers,21,2000,11,11,990,11.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,9d420dad
226,Youssouf Fofana,fr FRA,MF,Monaco,23,1999,36,35,3086,34.3,2,2,4,2,0,0,4,2,0.06,0.06,0.12,0.06,0.12,Matches,822d51d7
227,Thomas Foket,be BEL,DF,Reims,27,1994,24,23,1976,22.0,0,1,1,0,0,0,0,0,0.00,0.05,0.05,0.00,0.05,Matches,90eb507d
228,José Fonte,pt POR,DF,Lille,38,1983,31,30,2592,28.8,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches,90f87966
229,Steven Fortes,cv CPV,DF,Lens,30,1992,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,574aa9ec
230,Przemysław Frankowski,pl POL,MF,Lens,27,1995,37,31,2833,31.5,5,3,8,2,3,3,4,0,0.16,0.10,0.25,0.06,0.16,Matches,00a8d210
231,Angelo Fulgini,nc NCL,MFFW,Lens,25,1996,17,12,858,9.5,1,1,2,1,0,0,0,0,0.10,0.10,0.21,0.10,0.21,Matches,4b96c347
232,Gauthier Gallon,fr FRA,GK,Troyes,29,1993,30,30,2667,29.6,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,db3164e1
233,Kévin Gameiro,fr FRA,FW,Strasbourg,35,1987,34,23,2098,23.3,10,0,10,9,1,2,1,1,0.43,0.00,0.43,0.39,0.39,Matches,42276181
234,Ignatius Ganago,cm CMR,FWMF,Nantes,23,1999,28,16,1520,16.9,5,3,8,5,0,0,0,0,0.30,0.18,0.47,0.30,0.47,Matches,23c63b7f
235,Ignatius Ganago,cm CMR,FWMF,Lens,23,1999,4,0,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,23c63b7f
236,Johan Gastien,fr FRA,MF,Clermont Foot,34,1988,31,29,2603,28.9,4,3,7,4,0,0,7,0,0.14,0.10,0.24,0.14,0.24,Matches,868eaba0
237,Denis Genreau,au AUS,MF,Toulouse,23,1999,20,7,657,7.3,0,1,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches,badcdcae
238,Valère Germain,fr FRA,FWMF,Montpellier,32,1990,31,5,688,7.6,2,0,2,2,0,0,1,1,0.26,0.00,0.26,0.26,0.26,Matches,ea0ff634
239,Gerson,br BRA,MF,Marseille,25,1997,10,6,417,4.6,2,0,2,2,0,0,1,0,0.43,0.00,0.43,0.43,0.43,Matches,8827bf46
240,Ismaël Gharbi,tn TUN,MF,PSG,18,2004,6,0,58,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5b3cfa12
241,Faouzi Ghoulam,dz ALG,DF,Angers,31,1991,7,6,479,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5adc293
242,Samuel Gigot,fr FRA,DF,Marseille,28,1993,26,24,1879,20.9,2,2,4,2,0,0,5,2,0.10,0.10,0.19,0.10,0.19,Matches,41eebdf5
243,Andrei Girotto,br BRA,DFMF,Nantes,30,1992,36,36,3149,35.0,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,Matches,3befc2b6
244,Aleksandr Golovin,ru RUS,MF,Monaco,26,1996,34,29,2464,27.4,8,7,15,8,0,0,5,0,0.29,0.26,0.55,0.29,0.55,Matches,3708e9fa
245,André Gomes,pt POR,MF,Lille,29,1993,26,18,1629,18.1,3,2,5,3,0,0,6,0,0.17,0.11,0.28,0.17,0.28,Matches,1961b2aa
246,Angel Gomes,eng ENG,MF,Lille,21,2000,36,34,2816,31.3,2,6,8,1,1,1,8,0,0.06,0.19,0.26,0.03,0.22,Matches,645a3363
247,Maxime Gonalons,fr FRA,MF,Clermont Foot,33,1989,25,19,1449,16.1,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,b8c1de25
248,Oumar Gonzalez,cm CMR,DF,Ajaccio,24,1998,30,29,2578,28.6,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches,a9d4c241
249,Amine Gouiri,dz ALG,MFFW,Nice,22,2000,3,3,226,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aad56ca3
250,Amine Gouiri,dz ALG,FWMF,Rennes,22,2000,33,29,2523,28.0,15,3,18,15,0,0,4,0,0.54,0.11,0.64,0.54,0.64,Matches,aad56ca3
251,Jonathan Gradit,fr FRA,DF,Lens,29,1992,33,33,2823,31.4,1,3,4,1,0,0,7,0,0.03,0.10,0.13,0.03,0.13,Matches,06c48679
252,Andrew Gravillon,gp GLP,DF,Reims,24,1998,13,12,1038,11.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,49136c42
253,Adrian Grbić,at AUT,FWMF,Lorient,25,1996,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4a987ffa
254,Gabriel Gudmundsson,se SWE,DFMF,Lille,23,1999,18,9,838,9.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,d5d22a58
255,Axel Gueguin,fr FRA,FW,Montpellier,17,2005,5,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f6857b4f
256,Mattéo Guendouzi,fr FRA,MF,Marseille,23,1999,33,25,2108,23.4,2,4,6,1,1,1,3,0,0.09,0.17,0.26,0.04,0.21,Matches,5ea8ef20
257,Evann Guessand,ci CIV,MFFW,Nantes,21,2001,30,15,1260,14.0,3,2,5,3,0,0,2,0,0.21,0.14,0.36,0.21,0.36,Matches,b73f17f8
258,Pape Gueye,sn SEN,MF,Marseille,23,1999,14,4,492,5.5,1,1,2,1,0,0,1,0,0.18,0.18,0.37,0.18,0.37,Matches,7155e3e1
259,Frederic Guilbert,fr FRA,MFDF,Strasbourg,27,1994,18,17,1461,16.2,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,5d8d7454
260,Serhou Guirassy,gn GUI,FW,Rennes,26,1996,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,923f4dda
261,Rafik Guitane,fr FRA,FWMF,Reims,23,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7091324a
262,Malo Gusto,fr FRA,DFMF,Lyon,19,2003,21,19,1595,17.7,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,d56b9520
263,Jaouen Hadjam,dz ALG,DFMF,Nantes,19,2003,13,8,805,8.9,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,576817b7
264,Massadio Haïdara,ml MLI,DFMF,Lens,29,1992,36,17,1671,18.6,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,5167c97e
265,Achraf Hakimi,ma MAR,MFDF,PSG,23,1998,28,23,2053,22.8,5,3,8,5,0,0,7,2,0.22,0.13,0.35,0.22,0.35,Matches,e42d61c7
266,Mathis Hamdi,fr FRA,DF,Troyes,18,2003,2,0,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a94571f6
267,Ben Hamed Touré,ci CIV,FW,Ajaccio,18,2003,4,2,209,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c7eebddf
268,Romain Hamouma,fr FRA,FW,Ajaccio,35,1987,19,14,1079,12.0,2,2,4,2,0,0,5,2,0.17,0.17,0.33,0.17,0.33,Matches,0b4d8274
269,Saïd Hamulic,ba BIH,FW,Toulouse,21,2000,6,0,104,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,52cd0e88
270,Amine Harit,ma MAR,MFFW,Marseille,25,1997,10,6,515,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e7d59f4f
271,Rhys Healey,wls WAL,FW,Toulouse,27,1994,4,0,64,0.7,2,0,2,2,0,0,1,0,2.81,0.00,2.81,2.81,2.81,Matches,07ace8c3
272,Gauthier Hein,fr FRA,MF,Auxerre,25,1996,35,23,1874,20.8,2,0,2,2,0,0,1,0,0.10,0.00,0.10,0.10,0.10,Matches,563fcd6b
273,Henrique,br BRA,DFMF,Lyon,28,1994,7,3,356,4.0,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,f28474a4
274,Caio Henrique,br BRA,DF,Monaco,25,1997,35,32,2896,32.2,1,9,10,1,0,0,3,0,0.03,0.28,0.31,0.03,0.31,Matches,30af8b93
275,Christophe Hérelle,mq MTQ,DF,Brest,29,1992,16,12,1060,11.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3681cfff
276,Noah Holm,no NOR,FW,Reims,21,2001,8,2,194,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,61b77d0a
277,Franck Honorat,fr FRA,MFFW,Brest,25,1996,33,29,2535,28.2,6,5,11,6,0,0,1,0,0.21,0.18,0.39,0.21,0.39,Matches,db7849ca
278,Cédric Hountondji,bj BEN,DF,Angers,28,1994,36,35,3095,34.4,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,00891164
279,Ilyes Housni,fr FRA,FW,PSG,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,910e3cad
280,Adrien Hunou,fr FRA,MFFW,Angers,28,1994,34,28,2234,24.8,4,1,5,4,0,0,2,0,0.16,0.04,0.20,0.16,0.20,Matches,d14229f3
281,Mounaim El Idrissy,fr FRA,FW,Ajaccio,23,1999,32,30,2497,27.7,6,0,6,6,0,0,10,0,0.22,0.00,0.22,0.22,0.22,Matches,fb0ee44e
282,Rareş Ilie,ro ROU,MF,Nice,19,2003,4,2,148,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c9f49454
283,Bonke Innocent,ng NGA,MF,Lorient,26,1996,25,14,1182,13.1,0,1,1,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches,546bb36e
284,Ismaily,br BRA,DFMF,Lille,32,1990,23,21,1779,19.8,2,1,3,2,0,0,0,0,0.10,0.05,0.15,0.10,0.15,Matches,cf182add
285,Junya Itō,jp JPN,MFFW,Reims,29,1993,35,34,2916,32.4,6,5,11,6,0,0,3,1,0.19,0.15,0.34,0.19,0.34,Matches,dbd3a428
286,Ismail Jakobs,sn SEN,MFDF,Monaco,22,1999,32,9,1119,12.4,0,2,2,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,Matches,a0415710
287,Marin Jakoliš,hr CRO,FWMF,Angers,25,1996,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,96f4ebc0
288,Léo Jardim,br BRA,GK,Lille,27,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f5dfc256
289,Dany Jean,ht HAI,MF,Strasbourg,19,2002,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,300ec91c
290,Julian Jeanvier,gn GUI,DF,Auxerre,30,1992,22,20,1760,19.6,1,0,1,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matches,5cb215fc
291,Jeffinho,br BRA,MFFW,Lyon,22,1999,9,4,446,5.0,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches,45cce300
292,Paul Joly,fr FRA,DF,Auxerre,22,2000,10,10,867,9.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5b4bc323
293,Jubal,br BRA,DF,Auxerre,28,1993,37,35,3217,35.7,3,1,4,2,1,1,7,0,0.08,0.03,0.11,0.06,0.08,Matches,56ae428b
294,Christopher Jullien,fr FRA,DF,Montpellier,29,1993,30,30,2695,29.9,0,2,2,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches,f323d995
295,Eli Junior Kroupi,fr FRA,FWMF,Lorient,16,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b2fe86e5
296,Issa Kaboré,bf BFA,MF,Marseille,21,2001,22,9,1028,11.4,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,c066d1a5
297,Abdoul Kader Bamba,fr FRA,MF,Nantes,28,1994,4,1,78,0.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,32f3d97e
298,Gaël Kakuta,cd COD,FWMF,Lens,31,1991,2,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5b1bf5e3
299,Arnaud Kalimuendo,fr FRA,FW,Rennes,20,2002,30,24,1849,20.5,7,3,10,7,0,0,0,0,0.34,0.15,0.49,0.34,0.49,Matches,bf4c41f9
300,Gédéon Kalulu,cd COD,DFMF,Lorient,24,1997,29,28,2438,27.1,0,4,4,0,0,0,6,0,0.00,0.15,0.15,0.00,0.15,Matches,dd211559
301,Justin-Noël Kalumba,fr FRA,DF,Angers,17,2004,7,7,546,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,32e2163d
302,Warren Kamanzi,no NOR,DFMF,Toulouse,21,2000,11,7,665,7.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,a426a912
303,Bingourou Kamara,sn SEN,GK,Montpellier,25,1996,5,4,408,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3814120d
304,Nordine Kandil,fr FRA,MF,Strasbourg,20,2001,7,0,101,1.1,0,1,1,0,0,0,0,0,0.00,0.89,0.89,0.00,0.89,Matches,c5908bc4
305,Ayman Kari,fr FRA,MF,Lorient,17,2004,5,0,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0e8d7b6c
306,Kévin Keben,cm CMR,DFMF,Toulouse,18,2004,11,4,362,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c43a8336
307,Check Keita,fr FRA,DF,Reims,19,2003,9,8,682,7.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c9f2f83a
308,Saîf-Eddine Khaoui,tn TUN,MF,Clermont Foot,27,1995,34,23,2027,22.5,7,3,10,7,0,0,4,0,0.31,0.13,0.44,0.31,0.44,Matches,796b1c41
309,Wahbi Khazri,tn TUN,MFFW,Montpellier,31,1991,27,20,1635,18.2,4,1,5,4,0,0,5,1,0.22,0.06,0.28,0.22,0.28,Matches,2677a1de
310,Anthony Khelifa,dz ALG,DF,Ajaccio,16,2005,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3670aa71
311,Presnel Kimpembe,fr FRA,DF,PSG,26,1995,11,9,730,8.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,aef6e670
312,Samuel Koeberlé,fr FRA,MF,Reims,17,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6751b938
313,Rudy Kohon,fr FRA,DF,Troyes,18,2004,1,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9cd28348
