--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
315,Dimitri Lucea,fr FRA,DF,PSG,18,2007,2,1,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,932bbc6a
316,Deiver Machado,co COL,MF,Lens,31,1993,5,4,273,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b3f8bdef
317,Deiver Machado,co COL,DFMF,Nantes,31,1993,14,12,907,10.1,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,b3f8bdef
318,Lanroy Machine,fr FRA,FW,Angers,19,2005,22,3,519,5.8,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,e7cf1d4c
319,Brian Madjo,lu LUX,FW,Metz,16,2009,5,2,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2a376f12
320,Hugo Magnetti,fr FRA,MF,Brest,27,1998,33,31,2688,29.9,1,1,2,1,0,0,4,1,0.03,0.03,0.07,0.03,0.07,Matches,d4d35152
321,Frank Magri,cm CMR,FWMF,Toulouse,25,1999,17,16,1253,13.9,5,1,6,5,0,1,3,0,0.36,0.07,0.43,0.36,0.43,Matches,42fdb11d
322,Ainsley Maitland-Niles,eng ENG,DFMF,Lyon,27,1997,30,28,2483,27.6,1,4,5,1,0,1,7,1,0.04,0.14,0.18,0.04,0.18,Matches,e3a5814e
323,Radosław Majecki,pl POL,GK,Brest,25,1999,10,10,864,9.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,20de219a
324,Hamidou Makalou,ml MLI,MF,Brest,19,2006,17,2,341,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8fe2fb2a
325,Jean-Victor Makengo,fr FRA,MF,Lorient,27,1998,31,23,1800,20.0,4,2,6,4,0,0,2,0,0.20,0.10,0.30,0.20,0.30,Matches,22bfb57e
326,Pape Mamadou Sy,sn SEN,GK,Metz,28,1997,8,8,706,7.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9a5619c5
327,Felix Mambimbi,ch SUI,FWMF,Le Havre,24,2001,17,7,530,5.9,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,1b81794d
328,Aïssa Mandi,dz ALG,DF,Lille,33,1991,29,28,2424,26.9,1,0,1,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches,fbd6378b
329,Orel Mangala,be BEL,MF,Lyon,27,1998,9,5,414,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a572e291
330,Brad Mantsounga,cg CGO,DF,Nice,17,2007,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b7db8013
331,Sekou Mara,fr FRA,FW,Auxerre,23,2002,27,14,1226,13.6,3,2,5,3,0,0,0,0,0.22,0.15,0.37,0.22,0.37,Matches,3544641e
332,Vincent Marchetti,fr FRA,MF,Paris FC,28,1997,23,9,825,9.2,2,1,3,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,Matches,740f00ac
333,Renato Marin,it ITA,GK,PSG,19,2006,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6db4e0b4
334,Marquinhos,br BRA,DF,PSG,31,1994,14,11,1052,11.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d5f2f82b
335,Arthur Masuaku,cd COD,DFMF,Lens,31,1993,4,3,227,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,57df7a11
336,Clinton Mata,ao ANG,DF,Lyon,32,1992,32,32,2833,31.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,55abe554
337,Rudy Matondo,fr FRA,MF,Paris FC,17,2008,11,8,743,8.3,2,0,2,2,0,0,1,1,0.24,0.00,0.24,0.24,0.24,Matches,64b170af
338,Rudy Matondo,fr FRA,MF,Auxerre,17,2008,16,6,614,6.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,64b170af
339,Neal Maupay,fr FRA,FWMF,Marseille,28,1996,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4bcf39f6
340,Christian Mawissa,fr FRA,DFMF,Monaco,20,2005,18,13,1191,13.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2c70d915
341,Senny Mayulu,fr FRA,MFFW,PSG,19,2006,26,21,1672,18.6,4,4,8,4,0,0,3,0,0.22,0.22,0.43,0.22,0.43,Matches,bac89b96
342,Nathan Mbala,,MFFW,Metz,17,2008,13,4,441,4.9,2,2,4,2,0,0,0,0,0.41,0.41,0.82,0.41,0.82,Matches,42754695
343,Ethan Mbappé,fr FRA,MFFW,Lille,18,2006,18,4,567,6.3,3,1,4,3,0,0,1,0,0.48,0.16,0.63,0.48,0.63,Matches,d595de71
344,Ibrahim Mbaye,sn SEN,FWMF,PSG,17,2008,24,10,1006,11.2,3,2,5,3,0,0,0,0,0.27,0.18,0.45,0.27,0.45,Matches,201b4ee4
345,Malick Mbaye,sn SEN,MF,Metz,21,2004,5,3,300,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6d2b0ada
346,Chancel Mbemba,cd COD,DF,Lille,30,1994,13,9,954,10.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e76cb9cc
347,Michel Mboula,ga GAB,DFMF,Metz,22,2003,14,10,746,8.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,676ef6b6
348,Pathé Mboup,sn SEN,MF,Brest,21,2003,28,9,1054,11.7,1,0,1,1,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matches,a9fcdd09
349,Moustapha Mbow,sn SEN,DF,Paris FC,25,2000,31,30,2717,30.2,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,3f3a2cba
350,Mark McKenzie,us USA,DF,Toulouse,26,1999,29,27,2404,26.7,0,2,2,0,0,0,7,1,0.00,0.07,0.07,0.00,0.07,Matches,a5f5d094
351,Facundo Medina,ar ARG,DF,Marseille,26,1999,17,16,1365,15.2,0,1,1,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07,Matches,6f5ec8bb
352,Bamo Meïté,ci CIV,DF,Lorient,23,2001,25,22,1979,22.0,0,3,3,0,0,0,5,0,0.00,0.14,0.14,0.00,0.14,Matches,04ac78d2
353,Kader Meïté,fr FRA,FW,Rennes,17,2007,17,6,535,5.9,3,2,5,3,0,0,0,0,0.50,0.34,0.84,0.50,0.84,Matches,424cbbb3
354,Cléo Melieres,fr FRA,FW,Metz,20,2005,2,0,31,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0313e47b
355,Nuno Mendes,pt POR,DF,PSG,23,2002,20,13,1256,14.0,4,5,9,3,1,1,1,0,0.29,0.36,0.64,0.21,0.57,Matches,f20e4cc9
356,Antoine Mendy,sn SEN,DF,Nice,21,2004,25,24,2097,23.3,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,3322e296
357,Formose Mendy,sn SEN,DF,Lorient,24,2001,2,2,135,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c21983bf
358,Gideon Mensah,gh GHA,DF,Auxerre,27,1998,30,26,2327,25.9,0,2,2,0,0,0,8,0,0.00,0.08,0.08,0.00,0.08,Matches,9bdd8118
359,Khalis Merah,fr FRA,MFFW,Lyon,18,2007,22,15,1130,12.6,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,27c24a39
360,Quentin Merlin,fr FRA,DFMF,Rennes,23,2002,33,27,2533,28.1,1,5,6,1,0,0,2,0,0.04,0.18,0.21,0.04,0.21,Matches,0bfca6a1
361,Rafik Messali,fr FRA,MF,Toulouse,22,2003,12,5,502,5.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,bbc86fc4
362,Dayann Methalie,fr FRA,MF,Toulouse,19,2006,27,22,1871,20.8,2,1,3,2,0,0,9,0,0.10,0.05,0.14,0.10,0.14,Matches,2016b059
363,Thomas Meunier,be BEL,DF,Lille,33,1991,25,21,1909,21.2,2,2,4,2,0,0,3,0,0.09,0.09,0.19,0.09,0.19,Matches,e162b013
364,Lucas Michal,fr FRA,FW,Monaco,20,2005,2,0,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0c7b1c91
365,Lucas Michal,fr FRA,MF,Metz,20,2005,9,2,212,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0c7b1c91
366,Georges Mikautadze,ge GEO,FW,Lyon,24,2000,2,2,179,2.0,1,0,1,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches,4788cb6b
367,Takumi Minamino,jp JPN,MF,Monaco,30,1995,15,11,944,10.5,3,2,5,3,0,0,4,0,0.29,0.19,0.48,0.29,0.48,Matches,f833a830
368,Tadjidine Mmadi,fr FRA,FW,Marseille,18,2007,3,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,61666aa6
369,Terem Moffi,ng NGA,FW,Nice,26,1999,10,6,488,5.4,2,0,2,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,065dc209
370,Mostafa Mohamed,eg EGY,FW,Nantes,27,1997,24,13,1152,12.8,4,0,4,4,0,0,1,0,0.31,0.00,0.31,0.31,0.31,Matches,595e6f3e
371,Enzo Molebe,fr FRA,FW,Lyon,17,2007,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a452d263
372,Afonso Moreira,pt POR,MFFW,Lyon,20,2005,27,18,1722,19.1,4,7,11,4,0,0,3,0,0.21,0.37,0.57,0.21,0.57,Matches,7f3f5aa6
373,Diego Moreira,be BEL,MF,Strasbourg,20,2004,27,23,2034,22.6,4,6,10,4,0,0,4,0,0.18,0.27,0.44,0.18,0.44,Matches,12de1b0d
374,Tyler Morton,eng ENG,MF,Lyon,22,2002,29,29,2517,28.0,2,2,4,2,0,0,6,1,0.07,0.07,0.14,0.07,0.14,Matches,2bc28bb9
375,Daren Mosengo,fr FRA,MF,Le Havre,18,2006,7,0,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,88da7192
376,Pierre Mounguengue,fr FRA,FW,PSG,17,2008,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d1aa6670
377,Samir El Mourabet,ma MAR,MF,Strasbourg,19,2005,33,25,2128,23.6,1,2,3,1,0,0,4,0,0.04,0.08,0.13,0.04,0.13,Matches,1a03d055
378,Louis Mouton,fr FRA,MF,Angers,23,2002,32,24,1891,21.0,2,1,3,2,0,0,2,1,0.10,0.05,0.14,0.10,0.14,Matches,c37823fe
379,Lionel Mpasi,cd COD,GK,Le Havre,30,1994,4,3,315,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5c6b0637
380,Ngal'Ayel Mukau,cd COD,MF,Lille,20,2004,30,19,1534,17.0,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,bb461b8a
381,Nordan Mukiele,fr FRA,MF,Rennes,19,2006,8,0,96,1.1,1,0,1,1,0,0,0,0,0.94,0.00,0.94,0.94,0.94,Matches,97a1c50a
382,Marshall Munetsi,zw ZIM,MF,Paris FC,29,1996,15,11,975,10.8,4,1,5,4,0,0,0,0,0.37,0.09,0.46,0.37,0.46,Matches,2acf0cd7
383,Believe Munongo,fr FRA,MF,Metz,15,2009,11,5,431,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3b3ce142
384,Yvon Mvogo,ch SUI,GK,Lorient,31,1994,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dc29b608
385,Joel Mvuka,no NOR,MFDF,Lorient,22,2002,15,5,560,6.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cc704d9c
386,Junior Mwanga,fr FRA,DFMF,Strasbourg,22,2003,5,5,377,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee158be5
387,Junior Mwanga,fr FRA,MF,Nantes,22,2003,15,15,1260,14.0,1,1,2,1,0,0,2,1,0.07,0.07,0.14,0.07,0.14,Matches,ee158be5
388,Bilal Nadir,ma MAR,MF,Marseille,21,2003,20,5,598,6.6,0,4,4,0,0,0,6,1,0.00,0.60,0.60,0.00,0.60,Matches,226673c2
389,Mahamadou Nagida,cm CMR,DF,Rennes,20,2005,19,7,805,8.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,8bfbf257
390,Younes Namli,dk DEN,FWMF,Le Havre,31,1994,12,3,327,3.6,0,1,1,0,0,0,2,0,0.00,0.28,0.28,0.00,0.28,Matches,1a672e2d
391,Sebastian Nanasi,se SWE,MF,Strasbourg,23,2002,19,11,1050,11.7,7,2,9,7,0,0,0,0,0.60,0.17,0.77,0.60,0.77,Matches,ce747d2a
392,Noah Nartey,dk DEN,MFFW,Lyon,19,2005,11,5,545,6.1,2,0,2,2,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches,4c90fabc
393,Youssouf Ndayishimiye,bi BDI,MF,Nice,26,1998,2,1,72,0.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,65c55288
394,Rassoul Ndiaye,sn SEN,MF,Le Havre,23,2001,33,30,2566,28.5,4,4,8,4,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches,36f65bdf
395,Quentin Ndjantou,fr FRA,MF,PSG,18,2007,10,3,360,4.0,1,1,2,1,0,0,1,0,0.25,0.25,0.50,0.25,0.50,Matches,57e30346
396,Tanguy Ndombele,fr FRA,MF,Nice,28,1996,8,3,275,3.1,0,1,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,Matches,5cdddffa
397,Joseph Nduquidi,fr FRA,MF,Metz,20,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f365b837
398,Loïc Nego,hu HUN,DFMF,Le Havre,34,1991,30,26,2339,26.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c3b6fa1e
399,João Neves,pt POR,MF,PSG,20,2004,21,13,1287,14.3,5,1,6,5,0,0,0,0,0.35,0.07,0.42,0.35,0.42,Matches,c2a15a27
400,Mikayil Ngor Faye,sn SEN,MF,Rennes,21,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b37ae816
401,Nathan Ngoy,be BEL,DF,Lille,22,2003,29,27,2405,26.7,1,2,3,1,0,0,10,1,0.04,0.07,0.11,0.04,0.11,Matches,eb7abf2e
402,Bernard Nguene,cm CMR,FW,Nice,18,2006,6,0,138,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,95915bb5
403,Moussa Niakhaté,sn SEN,DF,Lyon,29,1996,32,30,2759,30.7,0,2,2,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,00242715
404,Samuel Nibombé,be BEL,DF,Monaco,17,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d4a5642b
405,Rasmus Nicolaisen,dk DEN,DF,Toulouse,28,1997,32,30,2564,28.5,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,3f319bb9
406,Obed Nkambadio,fr FRA,GK,Paris FC,22,2003,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c15e8d9e
407,Tochukwu Nnadi,ng NGA,MFDF,Marseille,22,2003,8,4,351,3.9,0,1,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,Matches,23c7594c
408,Martin Nogoto Bley,bf BFA,MF,Lorient,19,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a8677b8c
409,Arnaud Nordin,fr FRA,FWMF,Rennes,27,1998,10,7,570,6.3,1,2,3,1,0,0,1,0,0.16,0.32,0.47,0.16,0.47,Matches,7b9a9e25
410,Tyrese Noubissié,fr FRA,MF,Strasbourg,16,2009,4,0,58,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,513118e2
411,Noah Nsoki,fr FRA,MF,PSG,18,2007,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3ec5920e
412,Ernest Nuamah,gh GHA,FWMF,Lyon,21,2003,3,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,234a703c
413,Ethan Nwaneri,eng ENG,MF,Marseille,18,2007,9,3,324,3.6,2,1,3,2,0,0,1,0,0.56,0.28,0.83,0.56,0.83,Matches,7f94982c
414,Rabby Nzingoula,fr FRA,MF,Strasbourg,19,2005,4,0,51,0.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,627c7a3d
415,Matt O'Riley,dk DEN,MF,Marseille,24,2000,15,6,741,8.2,1,2,3,1,0,0,2,0,0.12,0.24,0.36,0.12,0.36,Matches,fb495bb8
416,Noam Obougou Jacquet,fr FRA,FW,Le Havre,19,2006,5,0,104,1.2,1,0,1,1,0,0,0,0,0.87,0.00,0.87,0.87,0.87,Matches,3bad39b2
417,Bryan Okoh,ch SUI,DF,Auxerre,22,2003,13,12,1005,11.2,3,0,3,3,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches,327fe63e
418,Tuomas Ollila,fi FIN,DF,Paris FC,25,2000,10,3,308,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3791693f
419,Andrew Omobamidele,ie IRL,DF,Strasbourg,23,2002,25,13,1357,15.1,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,c393a6c4
420,Fredrik Oppegard,no NOR,MFDF,Auxerre,22,2002,23,15,1246,13.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,c0347e9b
421,Gabriel Osho,ng NGA,DF,Auxerre,26,1998,2,2,134,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cd889153
422,Ibrahim Osman,gh GHA,MFFW,Auxerre,20,2004,14,7,625,6.9,0,2,2,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,acdfe835
423,Abdoul Ouattara,fr FRA,MFDF,Strasbourg,19,2005,28,19,1768,19.6,2,0,2,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,d028b5e5
424,Kassoum Ouattara,fr FRA,MFDF,Monaco,20,2004,15,12,967,10.7,0,3,3,0,0,0,3,0,0.00,0.28,0.28,0.00,0.28,Matches,6620c21a
425,Elisha Owusu,gh GHA,MF,Auxerre,27,1997,29,27,2344,26.0,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,e2781082
426,Max Oyedele,pl POL,MFDF,Strasbourg,20,2004,8,6,446,5.0,1,0,1,1,0,0,3,0,0.20,0.00,0.20,0.20,0.20,Matches,1c6742d9
427,Berke Özer,tr TUR,GK,Lille,25,2000,32,32,2834,31.5,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,0743d0ec
428,Willian Pacho,ec ECU,DF,PSG,23,2001,23,21,1914,21.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ecbe2839
429,Kendry Páez,ec ECU,MFFW,Strasbourg,18,2007,15,4,424,4.7,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches,f3bb9f59
430,Pablo Pagis,fr FRA,MFFW,Lorient,22,2002,28,22,1756,19.5,10,5,15,8,2,2,1,0,0.51,0.26,0.77,0.41,0.67,Matches,7d827b4f
431,Igor Paixão,br BRA,MF,Marseille,25,2000,30,22,1975,21.9,6,5,11,6,0,0,3,0,0.27,0.23,0.50,0.27,0.50,Matches,089c7323
432,Emerson Palmieri,it ITA,DFMF,Marseille,30,1994,28,23,2114,23.5,0,3,3,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches,e0bc6fdc
433,Jahyann Pandore,fr FRA,MF,Metz,17,2007,4,0,88,1.0,1,0,1,1,0,0,0,0,1.02,0.00,1.02,1.02,1.02,Matches,c505547d
434,Joaquín Panichelli,ar ARG,FW,Strasbourg,22,2002,27,24,2193,24.4,16,1,17,11,5,6,3,0,0.66,0.04,0.70,0.45,0.49,Matches,ae14af56
435,Benjamin Pavard,fr FRA,DF,Marseille,29,1996,27,22,1928,21.4,1,2,3,1,0,0,6,0,0.05,0.09,0.14,0.05,0.14,Matches,45a03961
436,Timothee Pembele,fr FRA,MFDF,Le Havre,22,2002,14,2,381,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f8ce97ca
437,Mike Penders,be BEL,GK,Strasbourg,20,2005,33,33,2970,33.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,074e1710
438,Kojo Peprah Oppong,gh GHA,DF,Nice,21,2004,29,28,2425,26.9,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches,37a6fdb3
439,Everton Pereira,fr FRA,MF,Nice,18,2007,3,2,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d441a34d
440,Romain Perraud,fr FRA,DF,Lille,27,1997,30,27,2241,24.9,3,4,7,3,0,0,4,1,0.12,0.16,0.28,0.12,0.28,Matches,6dfd8f05
441,Gaëtan Perrin,fr FRA,MFFW,Lille,29,1996,12,3,338,3.8,1,0,1,1,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches,10dd88f9
442,Prosper Peter,ng NGA,FW,Angers,17,2007,29,14,1273,14.1,5,0,5,5,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,1bfb331d
443,Damián Pizarro,cl CHI,FW,Le Havre,20,2005,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,464e03ef
444,Paul Pogba,fr FRA,MF,Monaco,32,1993,6,1,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,867239d3
445,Oumar Pona,fr FRA,GK,Angers,19,2006,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,54a8d227
446,Kenny Quetant,fr FRA,FW,Le Havre,19,2006,9,4,372,4.1,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,Matches,1e3311f4
447,Adrien Rabiot,fr FRA,MF,Marseille,30,1995,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8794e251
448,Uroš Radaković,rs SRB,DF,Nantes,31,1994,6,1,101,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ebbd1336
449,Ugo Raghouber,fr FRA,MF,Lille,22,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7ab92dd1
450,Gonçalo Ramos,pt POR,FW,PSG,24,2001,30,13,1318,14.6,6,1,7,5,1,2,4,1,0.41,0.07,0.48,0.34,0.41,Matches,f63cda26
451,Lilian Raolisoa,fr FRA,MFDF,Angers,25,2000,32,21,1966,21.8,2,4,6,2,0,0,3,0,0.09,0.18,0.27,0.09,0.27,Matches,79a793b7
452,Guillaume Restes,fr FRA,GK,Toulouse,20,2005,33,33,2939,32.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,6b91b999
453,Alexsandro Ribeiro,br BRA,DF,Lille,25,1999,9,7,509,5.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,102c9665
454,Fabian Rieder,ch SUI,MF,Rennes,23,2002,3,2,133,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c2bd8585
455,Robin Risser,fr FRA,GK,Lens,20,2004,33,33,2970,33.0,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches,56a66faa
456,Ryan Rodin,fr FRA,MF,Auxerre,19,2006,3,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,30313c86
457,Valentin Rongier,fr FRA,MF,Rennes,30,1994,31,31,2745,30.5,2,5,7,2,0,0,6,0,0.07,0.16,0.23,0.07,0.23,Matches,ed45c4a5
458,Pablo Rosario,do DOM,DFMF,Nice,28,1997,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1a6b7ea4
459,Lucas Rosier,fr FRA,FW,Rennes,18,2007,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,39c5a0a8
460,Anthony Rouault,fr FRA,DF,Rennes,24,2001,21,19,1724,19.2,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,9b545925
461,Jonathan Rowe,eng ENG,FW,Marseille,22,2003,1,1,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c12f884
462,Fabián Ruiz Peña,es ESP,MF,PSG,29,1996,20,13,1131,12.6,1,4,5,1,0,0,2,0,0.08,0.32,0.40,0.08,0.40,Matches,c0c7ff58
463,Gerónimo Rulli,ar ARG,GK,Marseille,33,1992,29,29,2610,29.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,625c144a
464,Jacen Russell-Rowe,ca CAN,FW,Toulouse,22,2002,13,5,472,5.2,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,b33c6ed5
465,Idrissa Sabaly,fr FRA,MF,Strasbourg,17,2007,1,1,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,497e98a8
466,Matvei Safonov,ru RUS,GK,PSG,26,1999,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d97b252e
467,Osame Sahraoui,ma MAR,MF,Lille,24,2001,18,4,505,5.6,1,2,3,1,0,0,0,0,0.18,0.36,0.53,0.18,0.53,Matches,6f9fa232
468,Wesley Saïd,fr FRA,MF,Lens,30,1995,29,26,1991,22.1,12,2,14,11,1,1,2,0,0.54,0.09,0.63,0.50,0.59,Matches,90fcf472
469,Allan Saint-Maximin,fr FRA,MF,Lens,28,1997,10,2,410,4.6,3,3,6,3,0,0,0,0,0.66,0.66,1.32,0.66,1.32,Matches,2b16cb1a
470,Mathis Saka,fr FRA,FW,Toulouse,18,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,94c800c4
471,Ibrahim Salah,ma MAR,MF,Rennes,23,2001,2,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cad3fd4d
472,Mohammed Salisu,gh GHA,DF,Monaco,26,1999,12,12,1080,12.0,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,0b33f6ad
