--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,Performance,,,,,,,,Per 90 Minutes,,,,,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
317,Manuel Lazzari,it ITA,DF,Lazio,30,1993,25,16,1406,15.6,0,1,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches,02caf6e0
318,Enzo Le Fée,fr FRA,MF,Roma,24,2000,6,4,318,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6f806d99
319,Nicola Leali,it ITA,GK,Genoa,31,1993,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5f9970a0
320,Rafael Leão,pt POR,MFFW,Milan,25,1999,34,25,2323,25.8,8,8,16,8,0,0,5,0,0.31,0.31,0.62,0.31,0.62,Matches,20730eae
321,Stefan Lekovic,rs SRB,DF,Monza,20,2004,7,3,367,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d633fd46
322,Nunzio Lella,it ITA,MF,Venezia,24,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c149e8a6
323,Giovanni Leoni,it ITA,DF,Parma,17,2006,17,14,1199,13.3,1,0,1,1,0,0,3,1,0.08,0.00,0.08,0.08,0.08,Matches,570888ce
324,Ben Lhassine Kone,ci CIV,MF,Como,24,2000,4,0,51,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7452c7a8
325,Mattia Liberali,it ITA,MF,Milan,17,2007,1,1,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,775f4a87
326,Karol Linetty,pl POL,MF,Torino,29,1995,28,18,1540,17.1,1,0,1,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches,d023d70f
327,Dailon Livramento,cv CPV,MFFW,Hellas Verona,23,2001,29,8,940,10.4,1,1,2,1,0,0,2,1,0.10,0.10,0.19,0.10,0.19,Matches,c115db1e
328,Stanislav Lobotka,sk SVK,MF,Napoli,29,1994,32,31,2636,29.3,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,e1cbb531
329,Manuel Locatelli,it ITA,MF,Juventus,26,1998,36,34,2822,31.4,2,2,4,1,1,1,9,0,0.06,0.06,0.13,0.03,0.10,Matches,a8a874f1
330,Ruben Loftus-Cheek,eng ENG,MF,Milan,28,1996,19,10,1037,11.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,e97fd090
331,Ademola Lookman,ng NGA,MFFW,Atalanta,26,1997,31,28,2247,25.0,15,5,20,14,1,1,4,0,0.60,0.20,0.80,0.56,0.76,Matches,7c104bb7
332,Sandi Lovrić,si SVN,MF,Udinese,26,1998,36,31,2308,25.6,2,3,5,2,0,0,5,0,0.08,0.12,0.19,0.08,0.19,Matches,966eea58
333,Lorenzo Lucca,it ITA,FW,Udinese,23,2000,33,27,2353,26.1,12,1,13,11,1,1,10,0,0.46,0.04,0.50,0.42,0.46,Matches,83c06f3a
334,Jhon Lucumí,co COL,DF,Bologna,26,1998,32,29,2614,29.0,0,1,1,0,0,0,8,1,0.00,0.03,0.03,0.00,0.03,Matches,80490d7f
335,José Luis Palomino,ar ARG,DF,Cagliari,34,1990,18,10,1081,12.0,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,921f6058
336,Douglas Luiz,br BRA,MF,Juventus,26,1998,19,3,529,5.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,6f7d826d
337,Romelu Lukaku,be BEL,FW,Napoli,31,1993,36,35,2843,31.6,14,10,24,11,3,4,4,0,0.44,0.32,0.76,0.35,0.66,Matches,5eae500a
338,Sebastiano Luperto,it ITA,DF,Cagliari,27,1996,36,36,3240,36.0,1,3,4,1,0,0,4,0,0.03,0.08,0.11,0.03,0.11,Matches,997fff07
339,Zito Luvumbo,ao ANG,FWMF,Cagliari,22,2002,26,19,1606,17.8,2,2,4,2,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches,b09e0873
340,Babis Lykogiannis,gr GRE,DF,Bologna,30,1993,17,12,1048,11.6,0,4,4,0,0,0,3,0,0.00,0.34,0.34,0.00,0.34,Matches,5efc5389
341,Mathias Løvik,no NOR,DFMF,Parma,20,2003,6,0,92,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f17aa65c
342,Giangiacomo Magnani,it ITA,DF,Hellas Verona,28,1995,17,11,1065,11.8,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,cce9f582
343,Mike Maignan,fr FRA,GK,Milan,29,1995,37,37,3294,36.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,fcb38f57
344,Antoine Makoumbou,cg CGO,MF,Cagliari,26,1998,33,27,2150,23.9,0,3,3,0,0,0,4,1,0.00,0.13,0.13,0.00,0.13,Matches,f37f3522
345,Daniel Maldini,it ITA,MF,Atalanta,22,2001,10,2,258,2.9,3,0,3,3,0,0,0,0,1.05,0.00,1.05,1.05,1.05,Matches,801831fe
346,Daniel Maldini,it ITA,MFFW,Monza,22,2001,20,16,1306,14.5,3,0,3,3,0,0,5,0,0.21,0.00,0.21,0.21,0.21,Matches,801831fe
347,Youssef Maleh,ma MAR,MF,Empoli,25,1998,22,17,1510,16.8,0,1,1,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,Matches,4c8845f7
348,Ruslan Malinovskyi,ua UKR,MF,Genoa,31,1993,9,4,383,4.3,0,2,2,0,0,0,2,0,0.00,0.47,0.47,0.00,0.47,Matches,48d5bd33
349,Dennis Man,ro ROU,MFFW,Parma,25,1998,33,23,1995,22.2,4,4,8,4,0,0,0,0,0.18,0.18,0.36,0.18,0.36,Matches,2079b3cc
350,Gianluca Mancini,it ITA,DF,Roma,28,1996,37,36,3143,34.9,2,0,2,2,0,0,8,0,0.06,0.00,0.06,0.06,0.06,Matches,5aa53281
351,Christos Mandas,gr GRE,GK,Lazio,22,2001,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f794e9ab
352,Rolando Mandragora,it ITA,MF,Fiorentina,27,1997,29,22,1931,21.5,4,3,7,3,1,1,7,0,0.19,0.14,0.33,0.14,0.28,Matches,c7259b83
353,Alberto Manzoni,it ITA,MF,Atalanta,19,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,08cda374
354,Alessandro Marcandalli,it ITA,DF,Genoa,21,2002,2,1,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d3225ad1
355,Alessandro Marcandalli,it ITA,DF,Venezia,21,2002,8,5,354,3.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,d3225ad1
356,Filip Marchwiński,pl POL,MF,Lecce,22,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,55a88fd9
357,Pablo Marí,es ESP,DF,Monza,30,1993,19,19,1628,18.1,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,aa54ec6f
358,Pablo Marí,es ESP,DF,Fiorentina,30,1993,13,12,1098,12.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,aa54ec6f
359,Luca Marianucci,it ITA,DF,Empoli,20,2004,18,12,1069,11.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,64e6778a
360,Mirko Marić,hr CRO,FW,Venezia,29,1995,10,4,356,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,78338347
361,Mirko Marić,hr CRO,FW,Monza,29,1995,8,1,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,78338347
362,Rafa Marín,es ESP,DF,Napoli,22,2002,4,1,142,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3239a8ed
363,Răzvan Marin,ro ROU,MF,Cagliari,28,1996,33,13,1406,15.6,3,2,5,1,2,2,4,0,0.19,0.13,0.32,0.06,0.19,Matches,7fac99d4
364,Guillermo Maripán,cl CHI,DF,Torino,30,1994,28,27,2340,26.0,1,1,2,1,0,0,4,1,0.04,0.04,0.08,0.04,0.08,Matches,d9764034
365,Aarón Martín,es ESP,DFMF,Genoa,27,1997,36,35,3085,34.3,0,8,8,0,0,0,5,0,0.00,0.23,0.23,0.00,0.23,Matches,2f3e911a
366,Josep Martinez,es ESP,GK,Inter,26,1998,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,11d8aff0
367,Lautaro Martínez,ar ARG,FW,Inter,26,1997,31,31,2564,28.5,12,3,15,12,0,0,1,0,0.42,0.11,0.53,0.42,0.53,Matches,f7036e1c
368,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,28,1996,8,4,351,3.9,1,0,1,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches,3ec3c1c9
369,Kevin Martins,it ITA,MF,Monza,19,2005,9,1,183,2.0,0,1,1,0,0,0,1,0,0.00,0.49,0.49,0.00,0.49,Matches,c1451401
370,Adam Marušić,me MNE,DF,Lazio,31,1992,35,26,2337,26.0,4,0,4,4,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,d4535821
371,Adam Masina,ma MAR,DF,Torino,30,1994,28,20,1919,21.3,1,2,3,1,0,0,5,0,0.05,0.09,0.14,0.05,0.14,Matches,de0f152c
372,Patrizio Masini,it ITA,MF,Genoa,23,2001,26,16,1538,17.1,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,151354b8
373,Alan Matturro,uy URU,DF,Genoa,19,2004,13,9,900,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,547c0119
374,Andrea Mazza,it ITA,GK,Monza,20,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f93a544c
375,Luca Mazzitelli,it ITA,MF,Como,28,1995,11,3,335,3.7,1,1,2,1,0,0,1,0,0.27,0.27,0.54,0.27,0.54,Matches,dc61b402
376,Pasquale Mazzocchi,it ITA,MFDF,Napoli,29,1995,20,7,702,7.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,eb0ec070
377,Samuel Mbangula,be BEL,MF,Juventus,20,2004,23,7,709,7.9,3,3,6,3,0,0,1,0,0.38,0.38,0.76,0.38,0.76,Matches,3e25e70c
378,Weston McKennie,us USA,MFDF,Juventus,25,1998,32,27,2310,25.7,2,4,6,2,0,0,3,0,0.08,0.16,0.23,0.08,0.23,Matches,01c3aff5
379,Scott McTominay,sct SCO,MF,Napoli,27,1996,34,33,2938,32.6,12,4,16,12,0,0,3,0,0.37,0.12,0.49,0.37,0.49,Matches,d93c2511
380,Filippo Melegoni,it ITA,MF,Genoa,25,1999,3,1,89,1.0,0,1,1,0,0,0,0,0,0.00,1.01,1.01,0.00,1.01,Matches,6604165d
381,Alex Meret,it ITA,GK,Napoli,27,1997,34,34,3005,33.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9413b19f
382,Junior Messias,br BRA,MFFW,Genoa,33,1991,17,8,847,9.4,1,1,2,1,0,1,1,0,0.11,0.11,0.21,0.11,0.21,Matches,f49c4ae9
383,Valentin Mihaila,ro ROU,MFFW,Parma,24,2000,21,16,1288,14.3,0,3,3,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,Matches,81a4c239
384,Vanja Milinković-Savić,rs SRB,GK,Torino,27,1997,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,9fa26bc2
385,Yerry Mina,co COL,DF,Cagliari,29,1994,31,31,2569,28.5,1,0,1,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04,Matches,6d5701f2
386,Juan Miranda,es ESP,DF,Bologna,24,2000,31,25,2277,25.3,0,6,6,0,0,0,4,1,0.00,0.24,0.24,0.00,0.24,Matches,ead61f73
387,Fabio Miretti,it ITA,MF,Genoa,20,2003,25,22,1677,18.6,3,3,6,3,0,0,2,0,0.16,0.16,0.32,0.16,0.32,Matches,34693494
388,Henrikh Mkhitaryan,am ARM,MF,Inter,35,1989,32,30,2396,26.6,1,4,5,1,0,0,4,0,0.04,0.15,0.19,0.04,0.19,Matches,dd0daf32
389,Rui Modesto,ao ANG,MF,Udinese,24,1999,20,4,608,6.8,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,4f9c2d8c
390,Lorenzo Montipò,it ITA,GK,Hellas Verona,28,1996,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c1d95617
391,Álvaro Morata,es ESP,FWMF,Milan,31,1992,16,13,1099,12.2,5,0,5,5,0,0,5,0,0.41,0.00,0.41,0.41,0.41,Matches,129af0db
392,Alberto Moreno,es ESP,DF,Como,32,1992,24,21,1727,19.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,11b9265b
393,Matias Moreno,ar ARG,DF,Fiorentina,20,2003,4,2,144,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4637e608
394,Tete Morente,es ESP,MFFW,Lecce,27,1996,31,23,2021,22.5,3,2,5,3,0,0,5,0,0.13,0.09,0.22,0.13,0.22,Matches,004d185e
395,Nikola Moro,hr CRO,MF,Bologna,26,1998,22,15,1208,13.4,0,2,2,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,ff579c7e
396,Daniel Mosquera,co COL,FW,Hellas Verona,24,1999,35,12,1375,15.3,5,1,6,5,0,0,4,0,0.33,0.07,0.39,0.33,0.39,Matches,091b9eb8
397,Dany Mota,pt POR,MFFW,Monza,26,1998,31,24,2104,23.4,5,2,7,5,0,0,3,0,0.21,0.09,0.30,0.21,0.30,Matches,efc9e31f
398,Bob Murphy Omoregbe,it ITA,FW,Milan,20,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b04364ed
399,Yunus Musah,us USA,MFFW,Milan,21,2002,29,19,1571,17.5,0,2,2,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,Matches,b51b1b9c
400,Juan Musso,ar ARG,GK,Atalanta,30,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a111cf41
401,Kingstone Mutandwa,zm ZAM,FW,Cagliari,21,2003,6,0,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cbe32194
402,Obite N'Dicka,ci CIV,DF,Roma,24,1999,38,38,3420,38.0,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches,441197b8
403,Konan N'dri,ne NIG,MF,Lecce,23,2000,11,2,306,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,17329380
404,Michel Ndary Adopo,fr FRA,MF,Cagliari,24,2000,35,27,2409,26.8,1,1,2,1,0,0,5,1,0.04,0.04,0.07,0.04,0.07,Matches,599d91d0
405,Cher Ndour,it ITA,MF,Fiorentina,20,2004,9,4,406,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3b88609d
406,Dan Ndoye,ch SUI,MFFW,Bologna,23,2000,30,26,2143,23.8,8,4,12,6,2,2,4,0,0.34,0.17,0.50,0.25,0.42,Matches,8e697a8f
407,Victor Nelsson,dk DEN,DF,Roma,25,1998,4,1,187,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e53b5534
408,David Neres,br BRA,FW,Napoli,27,1997,28,13,1283,14.3,2,4,6,2,0,0,1,0,0.14,0.28,0.42,0.14,0.42,Matches,4f1e6a0b
409,Cyril Ngonge,be BEL,FW,Napoli,24,2000,18,1,216,2.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2b8360f1
410,Cheikh Niasse,sn SEN,MF,Hellas Verona,24,2000,11,8,755,8.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,ff20acfe
411,Hans Nicolussi Caviglia,it ITA,MF,Venezia,24,2000,35,33,2861,31.8,4,2,6,4,0,0,7,1,0.13,0.06,0.19,0.13,0.19,Matches,b136c945
412,Oliver Nielsen,dk DEN,DF,Lazio,21,2003,2,0,35,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e97adead
413,Alieu Njie,se SWE,FW,Torino,19,2005,16,0,394,4.4,1,0,1,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches,15918c9c
414,Brooke Norton-Cuffy,eng ENG,MFDF,Genoa,20,2004,14,8,719,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,54f5b2bd
415,Tijjani Noslin,nl NED,MFFW,Lazio,25,1999,30,8,861,9.6,2,2,4,2,0,0,2,0,0.21,0.21,0.42,0.21,0.42,Matches,2f067cf2
416,Adam Obert,sk SVK,DFMF,Cagliari,21,2002,21,13,1077,12.0,1,1,2,1,0,0,4,0,0.08,0.08,0.17,0.08,0.17,Matches,aa25ce92
417,Jens Odgaard,dk DEN,MF,Bologna,25,1999,29,24,1952,21.7,6,1,7,6,0,0,1,0,0.28,0.05,0.32,0.28,0.32,Matches,75374ee7
418,Noah Okafor,ch SUI,FWMF,Milan,24,2000,11,5,414,4.6,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches,ca607d59
419,Noah Okafor,ch SUI,FWMF,Napoli,24,2000,4,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ca607d59
420,Yllan Okou,fr FRA,DF,Hellas Verona,21,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fa753b79
421,Maduka Okoye,ng NGA,GK,Udinese,24,1999,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ab5c36dd
422,Mathías Olivera,uy URU,DF,Napoli,26,1997,32,26,2370,26.3,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,41c12f75
423,Jean Onana,cm CMR,MF,Genoa,24,2000,9,2,304,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b5bb8188
424,Jacob Ondrejka,se SWE,MF,Parma,21,2002,12,3,422,4.7,5,0,5,5,0,0,0,0,1.07,0.00,1.07,1.07,1.07,Matches,752e09ed
425,Gaetano Oristanio,it ITA,FWMF,Venezia,21,2002,37,29,2315,25.7,3,3,6,3,0,0,3,0,0.12,0.12,0.23,0.12,0.23,Matches,5cfc74fc
426,Riccardo Orsolini,it ITA,MFFW,Bologna,27,1997,30,23,1878,20.9,15,4,19,12,3,3,2,0,0.72,0.19,0.91,0.58,0.77,Matches,e14ec482
427,Yordan Osorio,ve VEN,DF,Parma,30,1994,3,2,172,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4d17df3e
428,Sebastian Otoa,dk DEN,DF,Genoa,20,2004,3,3,179,2.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,a214da59
429,Remi Oudin,fr FRA,MF,Lecce,27,1996,11,3,299,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ea02beaf
430,Cheick Oumar Conde,gn GUI,MF,Venezia,24,2000,9,1,151,1.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2f88752d
431,Daniel Oyegoke,eng ENG,DFMF,Hellas Verona,21,2003,5,0,103,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c9866d69
432,Daniele Padelli,it ITA,GK,Udinese,38,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cf1c23d8
433,Simone Pafundi,it ITA,FW,Udinese,18,2006,9,0,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8daee720
434,Tomás Palacios,ar ARG,DF,Inter,21,2003,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,404101f9
435,Tomás Palacios,ar ARG,DF,Monza,21,2003,8,5,446,5.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,404101f9
436,Alberto Paleari,it ITA,GK,Torino,31,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,94a3606c
437,Marco Palestra,it ITA,MF,Atalanta,19,2005,9,2,222,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1f1828dd
438,Matteo Palma,de GER,DF,Udinese,16,2008,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cb2e6751
439,Leandro Paredes,ar ARG,MF,Roma,30,1994,22,15,1373,15.3,3,1,4,1,2,2,4,0,0.20,0.07,0.26,0.07,0.13,Matches,dff153a4
440,Fabiano Parisi,it ITA,MFDF,Fiorentina,23,2000,26,11,1124,12.5,2,0,2,2,0,0,3,0,0.16,0.00,0.16,0.16,0.16,Matches,0967845b
441,Mario Pašalić,hr CRO,MF,Atalanta,29,1995,34,23,1967,21.9,3,4,7,3,0,1,1,0,0.14,0.18,0.32,0.14,0.32,Matches,e599253a
442,Patric,es ESP,DF,Lazio,31,1993,10,5,607,6.7,1,0,1,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,f7223718
443,Rui Patrício,pt POR,GK,Atalanta,36,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,79b0d6a0
444,Benjamin Pavard,fr FRA,DF,Inter,28,1996,23,18,1584,17.6,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches,45a03961
445,Strahinja Pavlović,rs SRB,DF,Milan,23,2001,24,21,1864,20.7,2,1,3,2,0,0,3,1,0.10,0.05,0.14,0.10,0.14,Matches,25146df0
446,Leonardo Pavoletti,it ITA,FW,Cagliari,35,1988,26,1,445,4.9,2,0,2,2,0,0,5,0,0.40,0.00,0.40,0.40,0.40,Matches,d37b0350
447,Martín Payero,ar ARG,MF,Udinese,25,1998,25,16,1381,15.3,1,1,2,1,0,0,5,0,0.07,0.07,0.13,0.07,0.13,Matches,bdbff2b5
448,Nicolás Paz,ar ARG,MFFW,Como,19,2004,35,30,2687,29.9,6,8,14,6,0,1,6,0,0.20,0.27,0.47,0.20,0.47,Matches,01bb93d5
449,Marcus Pedersen,no NOR,MFDF,Torino,24,2000,29,15,1362,15.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,596cc50e
450,Pedro,es ESP,MFFW,Lazio,37,1987,30,6,1102,12.2,10,1,11,8,2,2,2,0,0.82,0.08,0.90,0.65,0.74,Matches,3ca7254a
451,Pietro Pellegri,it ITA,FW,Empoli,23,2001,11,5,414,4.6,3,0,3,3,0,0,2,0,0.65,0.00,0.65,0.65,0.65,Matches,a44d3a3c
452,Lorenzo Pellegrini,it ITA,MF,Roma,28,1996,25,20,1626,18.1,2,1,3,1,1,1,4,0,0.11,0.06,0.17,0.06,0.11,Matches,4a5a45c7
453,Luca Pellegrini,it ITA,DF,Lazio,25,1999,22,10,1067,11.9,0,4,4,0,0,0,5,0,0.00,0.34,0.34,0.00,0.34,Matches,3b61c9ec
454,Mateo Pellegrino,ar ARG,FW,Parma,23,2001,13,8,737,8.2,3,1,4,3,0,0,2,0,0.37,0.12,0.49,0.37,0.49,Matches,8c9e96c5
455,Andy Pelmard,mg MAD,DF,Lecce,24,2000,3,1,129,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f18d7ab2
456,Sergiu Perciun,md MDA,MF,Torino,18,2006,5,0,152,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,21929f91
457,Pedro Pereira,pt POR,MFDF,Monza,26,1998,35,32,2665,29.6,1,3,4,1,0,0,10,0,0.03,0.10,0.14,0.03,0.14,Matches,c77be0cf
458,Gastón Pereiro,uy URU,FWMF,Genoa,29,1995,2,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7ec7738e
459,Kike Pérez,es ESP,MF,Venezia,27,1997,16,13,1114,12.4,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,237a3851
460,Nehuén Pérez,ar ARG,DF,Udinese,24,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f7c491f1
461,Simone Perilli,it ITA,GK,Hellas Verona,29,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b9e11c1d
462,Mattia Perin,it ITA,GK,Juventus,31,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4c62d0c8
463,Máximo Perrone,ar ARG,MF,Como,21,2003,26,20,1857,20.6,0,3,3,0,0,0,6,0,0.00,0.15,0.15,0.00,0.15,Matches,53552942
464,Matteo Pessina,it ITA,MF,Monza,27,1997,11,10,854,9.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,780e3631
465,Andrea Petagna,it ITA,FW,Monza,29,1995,13,2,335,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,03f946ed
466,Giuseppe Pezzella,it ITA,MF,Empoli,26,1997,35,34,2878,32.0,0,3,3,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches,149c5f5d
467,Roberto Piccoli,it ITA,FW,Cagliari,23,2001,37,37,3127,34.7,10,1,11,9,1,1,6,0,0.29,0.03,0.32,0.26,0.29,Matches,1cadaf34
468,Nicholas Pierini,it ITA,FWMF,Venezia,25,1998,2,0,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7cc89a5f
469,Santiago Pierotti,ar ARG,MFFW,Lecce,23,2001,36,22,1937,21.5,4,2,6,4,0,0,6,1,0.19,0.09,0.28,0.19,0.28,Matches,ec315772
470,Balthazar Pierret,fr FRA,MF,Lecce,24,2000,30,21,1723,19.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c269463b
471,Andrea Pinamonti,it ITA,FW,Genoa,25,1999,36,33,2850,31.7,10,1,11,10,0,1,4,0,0.32,0.03,0.35,0.32,0.35,Matches,08aa9cd1
472,Nicola Pintus,it ITA,DF,Cagliari,19,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8d1a4c36
473,Niccolò Pisilli,it ITA,MF,Roma,19,2004,28,11,1227,13.6,2,1,3,2,0,0,7,0,0.15,0.07,0.22,0.15,0.22,Matches,c84dcc88
474,Damián Pizarro,cl CHI,FW,Udinese,19,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,464e03ef
